Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
12/08/2023,94.845,94.845,94.775,94.785,-0.065,-0.07%,88468,225651
12/07/2023,94.845,94.86,94.825,94.85,0.01,+0.01%,30746,228618
12/06/2023,94.85,94.85,94.83,94.84,-0.01,-0.01%,42521,228693
12/05/2023,94.835,94.87,94.83,94.85,0.02,+0.02%,56511,231190
12/04/2023,94.85,94.855,94.825,94.83,-0.02,-0.02%,63974,219135
12/01/2023,94.8,94.865,94.79,94.85,0.07,+0.07%,130132,224352
11/30/2023,94.795,94.805,94.76,94.78,-0.02,-0.02%,90667,214570
11/29/2023,94.76,94.815,94.755,94.8,0.055,+0.06%,105160,217611
11/28/2023,94.71,94.76,94.7,94.745,0.045,+0.05%,65306,220260
11/27/2023,94.695,94.715,94.685,94.7,0.005,+0.01%,32504,210519
11/24/2023,94.71,94.715,94.695,94.695,-0.02,-0.02%,19553,204911
11/22/2023,94.73,94.74,94.7,94.715,-0.015,-0.02%,40521,202406
11/21/2023,94.73,94.74,94.725,94.73,0,0.00%,22581,200675
11/20/2023,94.74,94.745,94.725,94.73,-0.01,-0.01%,23138,203472
11/17/2023,94.755,94.765,94.735,94.74,-0.015,-0.02%,21039,203652
11/16/2023,94.73,94.77,94.73,94.755,0.025,+0.03%,47916,202740
11/15/2023,94.755,94.765,94.725,94.73,-0.03,-0.03%,59423,190271
11/14/2023,94.635,94.76,94.625,94.76,0.12,+0.13%,84236,207585
11/13/2023,94.64,94.645,94.635,94.64,-0.01,-0.01%,42209,194652
11/10/2023,94.66,94.68,94.645,94.65,-0.005,-0.01%,33396,188211
11/09/2023,94.68,94.69,94.645,94.655,-0.03,-0.03%,75319,185790
11/08/2023,94.705,94.705,94.68,94.685,-0.015,-0.02%,33948,178790
11/07/2023,94.69,94.715,94.69,94.7,0.005,+0.01%,44055,177532
11/06/2023,94.71,94.715,94.695,94.695,-0.02,-0.02%,92937,179231
11/03/2023,94.64,94.73,94.635,94.715,0.07,+0.07%,79070,208749
11/02/2023,94.655,94.67,94.63,94.645,0,0.00%,57387,198256
11/01/2023,94.595,94.665,94.595,94.645,0.05,+0.05%,91853,198271
10/31/2023,94.62,94.63,94.595,94.595,-0.03,-0.03%,25407,178499
10/30/2023,94.645,94.645,94.62,94.625,-0.015,-0.02%,19488,178861
10/27/2023,94.635,94.65,94.625,94.64,0,0.00%,35996,184222
10/26/2023,94.61,94.65,94.595,94.64,0.035,+0.04%,78158,185134
10/25/2023,94.61,94.615,94.595,94.605,-0.005,-0.01%,23306,158704
10/24/2023,94.62,94.62,94.585,94.61,-0.005,-0.01%,38031,155700
10/23/2023,94.64,94.645,94.61,94.615,-0.025,-0.03%,32296,153461
10/20/2023,94.62,94.65,94.615,94.64,0.03,+0.03%,48440,150590
10/19/2023,94.57,94.62,94.555,94.61,0.045,+0.05%,65301,134482
10/18/2023,94.56,94.585,94.545,94.565,0.005,+0.01%,24188,125052
10/17/2023,94.62,94.63,94.545,94.56,-0.07,-0.07%,42126,120233
10/16/2023,94.645,94.645,94.625,94.63,-0.02,-0.02%,17349,110965
10/13/2023,94.635,94.66,94.63,94.65,0.02,+0.02%,24938,107251
10/12/2023,94.68,94.685,94.605,94.63,-0.045,-0.05%,43543,105274
10/11/2023,94.685,94.695,94.665,94.675,-0.01,-0.01%,38699,110489
10/10/2023,94.7,94.7,94.66,94.685,-0.01,-0.01%,18844,103851
10/09/2023,94.63,94.71,94.625,94.695,0.085,+0.09%,13199,101719
10/06/2023,94.66,94.66,94.58,94.61,-0.055,-0.06%,27340,102055
10/05/2023,94.645,94.67,94.64,94.665,0.015,+0.02%,30462,101474
10/04/2023,94.575,94.655,94.575,94.65,0.08,+0.08%,45845,96338
10/03/2023,94.58,94.595,94.55,94.57,-0.005,-0.01%,24657,91098
10/02/2023,94.61,94.61,94.565,94.575,-0.035,-0.04%,12519,91625
09/29/2023,94.61,94.63,94.605,94.61,0.005,+0.01%,32540,90896
09/28/2023,94.565,94.61,94.555,94.605,0.045,+0.05%,33949,92918
09/27/2023,94.6,94.61,94.55,94.56,-0.035,-0.04%,58420,90077
09/26/2023,94.6,94.605,94.58,94.595,0,0.00%,46605,77913
09/25/2023,94.6,94.61,94.59,94.595,0.005,+0.01%,19791,64328
09/22/2023,94.59,94.605,94.58,94.59,0.01,+0.01%,20335,61836
09/21/2023,94.555,94.6,94.555,94.58,-0.005,-0.01%,28749,61039
09/20/2023,94.61,94.63,94.55,94.585,-0.02,-0.02%,48520,60854
09/19/2023,94.62,94.625,94.6,94.605,-0.015,-0.02%,34248,56742
09/18/2023,94.63,94.635,94.6,94.62,-0.01,-0.01%,17572,57658
09/15/2023,94.64,94.65,94.61,94.63,-0.02,-0.02%,24595,57066
09/14/2023,94.665,94.67,94.62,94.65,-0.005,-0.01%,19025,57532
09/13/2023,94.645,94.665,94.585,94.655,0,0.00%,27573,58133
09/12/2023,94.66,94.665,94.64,94.655,-0.005,-0.01%,12245,57643
09/11/2023,94.665,94.68,94.655,94.66,-0.01,-0.01%,10352,60072
09/08/2023,94.695,94.71,94.67,94.67,-0.015,-0.02%,10761,58397
09/07/2023,94.66,94.7,94.64,94.685,0.025,+0.03%,10957,61260
09/06/2023,94.695,94.705,94.635,94.66,-0.02,-0.02%,19933,61607
09/05/2023,94.745,94.745,94.675,94.68,-0.08,-0.08%,14194,59963
09/01/2023,94.745,94.82,94.735,94.76,0.005,+0.01%,19335,60484
08/31/2023,94.735,94.765,94.72,94.755,0.02,+0.02%,10725,62176
08/30/2023,94.72,94.76,94.695,94.735,0.015,+0.02%,12620,61245
08/29/2023,94.63,94.735,94.61,94.72,0.095,+0.10%,24163,60196
08/28/2023,94.625,94.64,94.6,94.625,-0.005,-0.01%,10946,57114
08/25/2023,94.69,94.69,94.61,94.63,-0.055,-0.06%,22456,57076
08/24/2023,94.74,94.74,94.685,94.685,-0.07,-0.07%,13400,58042
08/23/2023,94.7,94.775,94.7,94.755,0.055,+0.06%,22513,56446
08/22/2023,94.715,94.73,94.695,94.7,-0.03,-0.03%,8629,54079
08/21/2023,94.775,94.775,94.715,94.73,-0.045,-0.05%,6610,54499
08/18/2023,94.78,94.8,94.77,94.775,0.02,+0.02%,9642,55408
08/17/2023,94.75,94.78,94.73,94.755,0.015,+0.02%,19482,55962
08/16/2023,94.77,94.795,94.735,94.74,-0.02,-0.02%,18322,52455
08/15/2023,94.745,94.79,94.725,94.76,0.01,+0.01%,13427,46641
08/14/2023,94.79,94.8,94.745,94.75,-0.05,-0.05%,7101,45912
08/11/2023,94.835,94.86,94.785,94.8,-0.045,-0.05%,10773,45545
08/10/2023,94.835,94.895,94.83,94.845,0,0.00%,18632,46008
08/09/2023,94.87,94.875,94.83,94.845,-0.02,-0.02%,11008,42813
08/08/2023,94.865,94.895,94.85,94.865,-0.005,-0.01%,11336,41166
08/07/2023,94.88,94.88,94.82,94.87,0,0.00%,8512,41379
08/04/2023,94.815,94.885,94.77,94.87,0.06,+0.06%,15914,42203
08/03/2023,94.84,94.845,94.795,94.81,-0.02,-0.02%,17332,43828
08/02/2023,94.8,94.845,94.795,94.83,0.035,+0.04%,16307,45288
08/01/2023,94.805,94.82,94.78,94.795,-0.01,-0.01%,7947,43195
07/31/2023,94.8,94.82,94.775,94.805,0.02,+0.02%,7606,41628
07/28/2023,94.77,94.835,94.76,94.785,0.025,+0.03%,12292,40664
07/27/2023,94.82,94.845,94.74,94.76,-0.07,-0.07%,18038,40664
07/26/2023,94.805,94.84,94.75,94.83,0.035,+0.04%,17351,37694
07/25/2023,94.8,94.83,94.775,94.795,-0.03,-0.03%,10026,35354
07/24/2023,94.86,94.875,94.8,94.825,-0.03,-0.03%,8695,34343
07/21/2023,94.865,94.88,94.835,94.855,-0.015,-0.02%,4205,33465
07/20/2023,94.92,94.925,94.83,94.87,-0.055,-0.06%,9841,33422
07/19/2023,94.925,94.98,94.905,94.925,-0.005,-0.01%,9231,30810
07/18/2023,94.955,95.025,94.92,94.93,-0.025,-0.03%,7779,30499
07/17/2023,94.92,94.975,94.92,94.955,0.02,+0.02%,6191,30368
07/14/2023,95.02,95.03,94.915,94.935,-0.1,-0.11%,19355,30448
07/13/2023,94.93,95.06,94.93,95.035,0.11,+0.12%,27656,29148
07/12/2023,94.81,94.95,94.81,94.925,0.12,+0.13%,14595,35008
07/11/2023,94.84,94.875,94.8,94.805,-0.02,-0.02%,21481,34561
07/10/2023,94.77,94.845,94.755,94.825,0.045,+0.05%,17003,39783
07/07/2023,94.75,94.825,94.705,94.78,0.05,+0.05%,11267,42050
07/06/2023,94.805,94.805,94.635,94.73,-0.075,-0.08%,27865,41651
07/05/2023,94.8,94.855,94.795,94.805,0,0.00%,23942,34536
07/03/2023,94.83,94.88,94.765,94.805,-0.04,-0.04%,14773,26158
06/30/2023,94.835,94.88,94.775,94.845,0.015,+0.02%,16318,25425
06/29/2023,94.965,94.975,94.77,94.83,-0.145,-0.15%,14308,23068
06/28/2023,94.95,94.995,94.925,94.975,0.035,+0.04%,7612,23515
06/27/2023,95.02,95.05,94.935,94.94,-0.09,-0.09%,5786,20452
06/26/2023,95.065,95.085,95.02,95.03,-0.015,-0.02%,9142,20724
06/23/2023,94.99,95.09,94.975,95.045,0.07,+0.07%,12346,20451
06/22/2023,95.045,95.08,94.935,94.975,-0.08,-0.08%,5668,17493
06/21/2023,95.07,95.08,95.01,95.055,-0.01,-0.01%,5377,16154
06/20/2023,95.065,95.095,95.01,95.065,0.01,+0.01%,4580,15919
06/16/2023,95.105,95.11,94.98,95.055,-0.055,-0.06%,5165,16370
06/15/2023,95.08,95.145,95,95.11,0.04,+0.04%,5964,15838
06/14/2023,95.145,95.205,94.985,95.07,-0.05,-0.05%,7217,16016
06/13/2023,95.275,95.35,95.11,95.12,-0.135,-0.14%,5260,15418
06/12/2023,95.24,95.31,95.22,95.255,0,0.00%,3295,15305
06/09/2023,95.335,95.35,95.24,95.255,-0.09,-0.09%,2910,15227
06/08/2023,95.33,95.405,95.275,95.345,0.025,+0.03%,4024,15129
06/07/2023,95.41,95.42,95.27,95.32,-0.065,-0.07%,5986,15202
06/06/2023,95.445,95.49,95.375,95.385,-0.055,-0.06%,5221,15094
06/05/2023,95.38,95.5,95.32,95.44,0.045,+0.05%,4312,14220
06/02/2023,95.58,95.6,95.375,95.395,-0.195,-0.20%,7330,14106
06/01/2023,95.51,95.625,95.44,95.59,0.07,+0.07%,5201,14672
05/31/2023,95.45,95.565,95.445,95.52,0.09,+0.09%,4787,14975
05/30/2023,95.27,95.47,95.27,95.43,0.1,+0.10%,7415,15022
05/26/2023,95.405,95.48,95.295,95.33,-0.105,-0.11%,7937,16711
05/25/2023,95.58,95.605,95.375,95.435,-0.18,-0.19%,7061,17057
05/24/2023,95.72,95.735,95.56,95.615,-0.08,-0.08%,5236,16568
05/23/2023,95.73,95.735,95.61,95.695,-0.025,-0.03%,5527,16566
05/22/2023,95.815,95.835,95.705,95.72,-0.045,-0.05%,3562,16197
05/19/2023,95.795,95.875,95.685,95.765,-0.005,-0.01%,6524,16240
05/18/2023,95.925,95.945,95.765,95.77,-0.15,-0.16%,8151,16519
05/17/2023,96,96.025,95.9,95.92,-0.08,-0.08%,4157,15079
05/16/2023,96.095,96.145,95.96,96,-0.095,-0.10%,5203,14792
05/15/2023,96.095,96.14,96.06,96.095,-0.01,-0.01%,3546,14364
05/12/2023,96.225,96.235,96.095,96.105,-0.105,-0.11%,5604,13925
05/11/2023,96.215,96.315,96.17,96.21,-0.015,-0.02%,3984,13274
05/10/2023,96.07,96.255,96.02,96.225,0.15,+0.16%,9700,13345
05/09/2023,96.09,96.125,96.035,96.075,0,0.00%,3713,13396
05/08/2023,96.16,96.17,96.075,96.075,-0.105,-0.11%,3137,13528
05/05/2023,96.345,96.35,96.155,96.18,-0.24,-0.25%,3682,13047
05/04/2023,96.29,96.52,96.185,96.42,0.315,+0.33%,12416,12643
05/03/2023,96.065,96.275,96.03,96.105,0.07,+0.07%,6340,10987
05/02/2023,95.87,96.125,95.845,96.035,0.185,+0.19%,5651,9845
05/01/2023,95.95,95.965,95.805,95.85,-0.095,-0.10%,3287,8964
04/28/2023,95.955,96.02,95.9,95.945,0.02,+0.02%,2859,9141
04/27/2023,96.115,96.115,95.915,95.925,-0.195,-0.20%,2159,9232
04/26/2023,96.135,96.175,96.03,96.12,-0.025,-0.03%,2283,9037
04/25/2023,95.965,96.2,95.965,96.145,0.255,+0.27%,2604,9040
04/24/2023,95.87,95.965,95.865,95.89,0.05,+0.05%,1701,8759
04/21/2023,95.88,95.94,95.825,95.84,-0.015,-0.02%,1449,8720
04/20/2023,95.765,95.89,95.755,95.855,0.115,+0.12%,2299,8370
04/19/2023,95.82,95.82,95.715,95.74,-0.085,-0.09%,2740,8143
04/18/2023,95.85,95.895,95.79,95.825,-0.02,-0.02%,2017,8549
04/17/2023,95.94,95.94,95.815,95.845,-0.095,-0.10%,1157,8184
04/14/2023,96.1,96.145,95.905,95.94,-0.15,-0.16%,1545,8109
04/13/2023,96.08,96.175,96.035,96.09,0.005,+0.01%,1889,8151
04/12/2023,96.05,96.21,95.975,96.085,0.075,+0.08%,2066,8088
04/11/2023,96.105,96.105,95.98,96.01,-0.02,-0.02%,2309,8258
04/10/2023,96.09,96.105,96.015,96.03,-0.03,-0.03%,816,7957
04/07/2023,96.24,96.245,96.06,96.06,-0.2,-0.21%,461,7924
04/06/2023,96.335,96.46,96.235,96.26,-0.12,-0.12%,1349,7808
04/05/2023,96.275,96.54,96.205,96.38,0.095,+0.10%,2132,7909
04/04/2023,96.07,96.3,96.015,96.285,0.205,+0.21%,1892,7832
04/03/2023,95.935,96.11,95.9,96.08,0.075,+0.08%,1822,8120
03/31/2023,95.92,96.045,95.88,96.005,0.045,+0.05%,3790,7879
03/30/2023,95.995,96.04,95.895,95.96,-0.035,-0.04%,770,7051
03/29/2023,95.99,96.105,95.91,95.995,-0.05,-0.05%,942,6885
03/28/2023,96.18,96.21,96.005,96.045,-0.115,-0.12%,2300,6696
03/27/2023,96.4,96.4,96.11,96.16,-0.265,-0.27%,672,6647
03/24/2023,96.425,96.735,96.33,96.425,0.02,+0.02%,1341,6683
03/23/2023,96.18,96.45,96.125,96.405,0.265,+0.28%,1882,6762
03/22/2023,95.975,96.235,95.81,96.14,0.22,+0.23%,1762,6937
03/21/2023,96.25,96.3,95.895,95.92,-0.375,-0.39%,1858,6860
03/20/2023,96.335,96.68,96.195,96.295,-0.09,-0.09%,1288,6807
03/17/2023,96,96.44,95.885,96.385,0.31,+0.32%,1305,6627
03/16/2023,96.405,96.495,95.925,96.075,-0.23,-0.24%,2746,6760
03/15/2023,95.93,96.675,95.735,96.305,0.26,+0.27%,3692,6705
03/14/2023,96.295,96.46,95.71,96.045,-0.25,-0.26%,4308,5391
03/13/2023,95.635,96.41,95.49,96.295,0.81,+0.85%,8087,4441
03/10/2023,95.06,95.49,95.025,95.485,0.55,+0.58%,4699,4785
03/09/2023,94.745,95.03,94.745,94.935,0.195,+0.21%,4459,4667
03/08/2023,94.77,94.83,94.72,94.74,-0.04,-0.04%,4537,4310
03/07/2023,94.945,94.96,94.78,94.78,-0.145,-0.15%,3172,3585
03/06/2023,94.97,95,94.92,94.925,-0.025,-0.03%,2099,4022
03/03/2023,94.915,94.98,94.895,94.95,0.035,+0.04%,1792,4021
03/02/2023,94.915,94.95,94.865,94.915,0.005,+0.01%,2843,4216
03/01/2023,94.98,95.005,94.895,94.91,-0.1,-0.11%,5771,4648
02/28/2023,95,95.025,94.965,95.01,-0.005,-0.01%,2581,4172
02/27/2023,95.025,95.04,94.975,95.015,-0.015,-0.02%,3270,3347
02/24/2023,95.19,95.205,94.99,95.03,-0.155,-0.16%,3421,3429
02/23/2023,95.185,95.21,95.14,95.185,-0.005,-0.01%,1988,3711
02/22/2023,95.185,95.245,95.185,95.19,-0.005,-0.01%,2416,3532
02/21/2023,95.3,95.31,95.18,95.195,-0.125,-0.13%,1452,3024
02/17/2023,95.285,95.34,95.215,95.32,-0.01,-0.01%,2186,2509
02/16/2023,95.3,95.355,95.24,95.33,0.045,+0.05%,1024,2365
02/15/2023,95.31,95.335,95.21,95.285,-0.015,-0.02%,1493,2553
02/14/2023,95.515,95.63,95.29,95.3,-0.19,-0.20%,1585,2632
02/13/2023,95.495,95.5,95.445,95.49,-0.02,-0.02%,681,2931
02/10/2023,95.58,95.58,95.485,95.51,-0.045,-0.05%,734,3109
02/09/2023,95.64,95.665,95.55,95.555,-0.075,-0.08%,867,3100
02/08/2023,95.67,95.675,95.595,95.63,0,0.00%,672,3141
02/07/2023,95.63,95.725,95.615,95.63,-0.035,-0.04%,985,3037
02/06/2023,95.785,95.785,95.61,95.665,-0.185,-0.19%,2364,2975
02/03/2023,96.11,96.115,95.83,95.85,-0.26,-0.27%,1611,2042
02/02/2023,96.08,96.175,96.07,96.11,0.025,+0.03%,881,1886
02/01/2023,95.975,96.12,95.93,96.085,0.125,+0.13%,1347,1805
01/31/2023,95.925,95.995,95.92,95.96,0.05,+0.05%,572,1595
01/30/2023,95.98,95.98,95.895,95.91,-0.07,-0.07%,946,1603
01/27/2023,96.005,96.005,95.97,95.98,-0.05,-0.05%,429,2012
01/26/2023,96.075,96.08,96,96.03,-0.035,-0.04%,352,1995
01/25/2023,96.05,96.08,96.015,96.065,0.04,+0.04%,510,1944
01/24/2023,96.015,96.04,95.98,96.025,0.015,+0.02%,330,1724
01/23/2023,96.105,96.105,96.005,96.01,-0.08,-0.08%,223,1796
01/20/2023,96.105,96.105,96.055,96.09,-0.06,-0.06%,885,1894
01/19/2023,96.24,96.255,96.125,96.15,-0.055,-0.06%,1232,2145
01/18/2023,96.08,96.205,96.05,96.205,0.13,+0.14%,563,2399
01/17/2023,96.025,96.095,95.985,96.075,0.06,+0.06%,761,2230
01/13/2023,96.13,96.16,96.015,96.015,-0.11,-0.11%,1341,2306
01/12/2023,96.045,96.17,96.02,96.125,0.085,+0.09%,487,2495
01/11/2023,96.03,96.055,95.99,96.04,0.04,+0.04%,388,2475
01/10/2023,96.01,96.01,95.955,96,-0.04,-0.04%,342,2317
01/09/2023,95.945,96.055,95.92,96.04,0.08,+0.08%,587,2433
01/06/2023,95.71,95.98,95.66,95.96,0.24,+0.25%,1319,2350
01/05/2023,95.79,95.84,95.705,95.72,-0.085,-0.09%,1160,1870
01/04/2023,95.88,95.895,95.805,95.805,0.01,+0.01%,806,1436
01/03/2023,95.82,95.87,95.785,95.795,0.01,+0.01%,145,1166
12/30/2022,95.795,95.8,95.74,95.785,-0.03,-0.03%,172,1154
12/29/2022,95.84,95.84,95.8,95.815,-0.01,-0.01%,66,1148
12/28/2022,95.855,95.865,95.82,95.825,0.005,+0.01%,97,1101
12/27/2022,95.89,95.89,95.8,95.82,-0.105,-0.11%,818,1151
12/23/2022,95.97,95.995,95.91,95.925,-0.065,-0.07%,207,1137
12/22/2022,95.99,96.05,95.96,95.99,-0.04,-0.04%,394,1158
12/21/2022,96.02,96.055,95.98,96.03,0.04,+0.04%,60,1190
12/20/2022,95.98,95.99,95.94,95.99,-0.03,-0.03%,160,1211
12/19/2022,96.06,96.07,96.005,96.02,-0.07,-0.07%,86,1302
12/16/2022,96.015,96.11,95.945,96.09,0.06,+0.06%,235,1320
12/15/2022,96.065,96.125,96.03,96.03,-0.01,-0.01%,107,1251
12/14/2022,96.115,96.17,95.985,96.04,-0.015,-0.02%,919,1263
12/13/2022,95.875,96.155,95.875,96.055,0.2,+0.21%,868,1508
12/12/2022,95.92,95.935,95.82,95.855,-0.06,-0.06%,220,1713
12/09/2022,95.96,96,95.885,95.915,-0.025,-0.03%,210,1782
12/08/2022,95.96,95.985,95.915,95.94,-0.07,-0.07%,570,1765
12/07/2022,95.875,96.025,95.855,96.01,0.125,+0.13%,458,1645
12/06/2022,95.83,95.89,95.81,95.885,0.05,+0.05%,794,1517
12/05/2022,95.925,95.945,95.8,95.835,-0.14,-0.15%,351,1176
12/02/2022,95.99,96.09,95.835,95.975,-0.02,-0.02%,215,1108
12/01/2022,95.99,96.025,95.99,95.995,0.11,+0.11%,121,1176
