Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/16/2024,94.68,94.685,94.675,94.68,0,0.00%,6950,125735
05/15/2024,94.68,94.685,94.675,94.68,0,0.00%,10990,124033
05/14/2024,94.68,94.68,94.675,94.68,-0.005,-0.01%,33735,122775
05/13/2024,94.685,94.69,94.68,94.685,0,0.00%,1741,117994
05/10/2024,94.69,94.69,94.685,94.685,0,0.00%,6770,117655
05/09/2024,94.69,94.69,94.685,94.685,0,0.00%,1919,117899
05/08/2024,94.69,94.69,94.685,94.685,0,0.00%,2932,118286
05/07/2024,94.69,94.695,94.685,94.685,-0.005,-0.01%,14935,118861
05/06/2024,94.695,94.695,94.69,94.69,0,0.00%,5412,124529
05/03/2024,94.69,94.7,94.685,94.69,0,0.00%,47674,126392
05/02/2024,94.685,94.695,94.68,94.69,0.005,+0.01%,11233,114067
05/01/2024,94.685,94.685,94.68,94.685,0,0.00%,9126,110197
04/30/2024,94.69,94.695,94.685,94.685,-0.01,-0.01%,10593,110164
04/29/2024,94.695,94.695,94.69,94.695,0.005,+0.01%,3221,111706
04/26/2024,94.695,94.7,94.69,94.69,-0.005,-0.01%,9426,112551
04/25/2024,94.7,94.705,94.69,94.695,-0.005,-0.01%,9724,113347
04/24/2024,94.7,94.705,94.695,94.7,0,0.00%,6082,114757
04/23/2024,94.7,94.705,94.69,94.7,0,0.00%,7559,114740
04/22/2024,94.7,94.705,94.695,94.7,-0.005,-0.01%,11835,114156
04/19/2024,94.7,94.72,94.7,94.705,0.005,+0.01%,12567,112583
04/18/2024,94.7,94.705,94.695,94.7,-0.005,-0.01%,4629,110891
04/17/2024,94.695,94.705,94.695,94.705,0,0.00%,8789,110402
04/16/2024,94.71,94.71,94.695,94.705,-0.005,-0.01%,13480,110836
04/15/2024,94.725,94.725,94.7,94.71,-0.015,-0.02%,43062,111537
04/12/2024,94.715,94.725,94.715,94.725,0.02,+0.02%,12729,102568
04/11/2024,94.705,94.72,94.7,94.705,0.005,+0.01%,18685,99984
04/10/2024,94.765,94.77,94.695,94.7,-0.065,-0.07%,45554,97750
04/09/2024,94.75,94.77,94.75,94.765,0.01,+0.01%,11205,99971
04/08/2024,94.76,94.76,94.75,94.755,-0.01,-0.01%,17338,100188
04/05/2024,94.8,94.8,94.755,94.765,-0.035,-0.04%,56742,94949
04/04/2024,94.775,94.815,94.77,94.8,0.03,+0.03%,23334,93746
04/03/2024,94.775,94.78,94.765,94.77,-0.01,-0.01%,27851,95202
04/02/2024,94.77,94.78,94.765,94.78,0.015,+0.02%,16487,98089
04/01/2024,94.785,94.79,94.76,94.765,-0.02,-0.02%,19467,95216
03/28/2024,94.8,94.805,94.78,94.785,-0.015,-0.02%,23378,95165
03/27/2024,94.805,94.81,94.8,94.8,-0.005,-0.01%,15748,91073
03/26/2024,94.8,94.81,94.795,94.805,0.005,+0.01%,11691,91893
03/25/2024,94.815,94.815,94.795,94.8,-0.02,-0.02%,16821,91837
03/22/2024,94.8,94.82,94.795,94.82,0.015,+0.02%,17824,90962
03/21/2024,94.815,94.815,94.795,94.805,-0.005,-0.01%,18952,85072
03/20/2024,94.78,94.825,94.775,94.81,0.035,+0.04%,18537,80027
03/19/2024,94.77,94.78,94.77,94.775,0.005,+0.01%,6756,78834
03/18/2024,94.77,94.78,94.76,94.77,-0.005,-0.01%,23585,80187
03/15/2024,94.78,94.785,94.77,94.775,-0.005,-0.01%,30115,78443
03/14/2024,94.79,94.8,94.775,94.78,-0.015,-0.02%,37287,85863
03/13/2024,94.8,94.805,94.79,94.795,-0.005,-0.01%,22575,82450
03/12/2024,94.82,94.825,94.77,94.8,-0.02,-0.02%,63621,79874
03/11/2024,94.83,94.84,94.815,94.82,-0.015,-0.02%,20409,66331
03/08/2024,94.845,94.875,94.82,94.835,-0.005,-0.01%,16414,65114
03/07/2024,94.82,94.845,94.815,94.84,0.015,+0.02%,7194,66284
03/06/2024,94.825,94.84,94.82,94.825,0,0.00%,12477,66731
03/05/2024,94.81,94.84,94.81,94.825,0.015,+0.02%,5860,66587
03/04/2024,94.84,94.84,94.805,94.81,-0.03,-0.03%,13289,69090
03/01/2024,94.815,94.845,94.81,94.84,0.035,+0.04%,31949,68977
02/29/2024,94.81,94.82,94.79,94.805,0,0.00%,14360,65377
02/28/2024,94.8,94.81,94.8,94.805,0.015,+0.02%,12658,63053
02/27/2024,94.79,94.81,94.79,94.79,0,0.00%,8940,62668
02/26/2024,94.805,94.82,94.79,94.79,-0.03,-0.03%,5318,62792
02/23/2024,94.82,94.83,94.805,94.82,-0.005,-0.01%,9174,62418
02/22/2024,94.835,94.845,94.82,94.825,-0.025,-0.03%,18190,61259
02/21/2024,94.865,94.875,94.84,94.85,-0.015,-0.02%,8197,61679
02/20/2024,94.855,94.88,94.855,94.865,0.01,+0.01%,5571,60603
02/16/2024,94.88,94.88,94.815,94.855,-0.03,-0.03%,12556,60457
02/15/2024,94.885,94.915,94.875,94.885,0,0.00%,13824,59909
02/14/2024,94.855,94.895,94.85,94.885,0.025,+0.03%,9520,58835
02/13/2024,94.97,94.99,94.85,94.86,-0.115,-0.12%,25560,57970
02/12/2024,94.98,94.99,94.965,94.975,0,0.00%,8281,56763
02/09/2024,95,95.02,94.97,94.975,-0.02,-0.02%,5197,55617
02/08/2024,95.01,95.02,94.99,94.995,-0.02,-0.02%,7686,56038
02/07/2024,95.02,95.045,95.005,95.015,0,0.00%,10112,56455
02/06/2024,94.985,95.04,94.98,95.015,0.025,+0.03%,22861,54581
02/05/2024,95.03,95.03,94.975,94.99,-0.05,-0.05%,11769,54068
02/02/2024,95.185,95.19,95.01,95.04,-0.145,-0.15%,23573,53367
02/01/2024,95.175,95.235,95.15,95.185,-0.025,-0.03%,13993,50267
01/31/2024,95.125,95.285,95.125,95.21,0.095,+0.10%,26331,50326
01/30/2024,95.15,95.155,95.095,95.115,-0.03,-0.03%,8831,48672
01/29/2024,95.15,95.16,95.14,95.145,0.005,+0.01%,2077,46885
01/26/2024,95.175,95.175,95.135,95.14,-0.025,-0.03%,4433,46679
01/25/2024,95.11,95.175,95.105,95.165,0.055,+0.06%,9244,46373
01/24/2024,95.14,95.17,95.1,95.11,-0.02,-0.02%,3818,45447
01/23/2024,95.115,95.14,95.095,95.13,0.01,+0.01%,3426,45250
01/22/2024,95.125,95.135,95.105,95.12,0,0.00%,4791,44939
01/19/2024,95.19,95.195,95.105,95.12,-0.065,-0.07%,7647,45635
01/18/2024,95.155,95.215,95.155,95.185,0.015,+0.02%,9823,45644
01/17/2024,95.265,95.275,95.15,95.17,-0.095,-0.10%,15643,46717
01/16/2024,95.355,95.355,95.25,95.265,-0.105,-0.11%,13147,45024
01/12/2024,95.275,95.385,95.255,95.37,0.105,+0.11%,7060,44861
01/11/2024,95.22,95.29,95.175,95.265,0.055,+0.06%,12491,44711
01/10/2024,95.2,95.225,95.2,95.21,0.02,+0.02%,7657,42721
01/09/2024,95.195,95.2,95.175,95.19,-0.02,-0.02%,4335,41519
01/08/2024,95.21,95.24,95.175,95.21,0.005,+0.01%,10289,41585
01/05/2024,95.18,95.265,95.115,95.205,0.015,+0.02%,10754,41804
01/04/2024,95.235,95.25,95.185,95.19,-0.05,-0.05%,7418,41809
01/03/2024,95.29,95.29,95.225,95.24,-0.05,-0.05%,10388,41537
01/02/2024,95.34,95.35,95.285,95.29,-0.065,-0.07%,6660,39149
12/29/2023,95.345,95.36,95.31,95.355,0.02,+0.02%,2275,36541
12/28/2023,95.355,95.355,95.33,95.335,-0.025,-0.03%,5087,36387
12/27/2023,95.315,95.37,95.31,95.36,0.03,+0.03%,2241,35839
12/26/2023,95.37,95.37,95.31,95.33,-0.03,-0.03%,1781,35485
12/22/2023,95.33,95.385,95.32,95.36,0.035,+0.04%,2226,35048
12/21/2023,95.34,95.36,95.295,95.325,0.025,+0.03%,8127,35389
12/20/2023,95.255,95.355,95.255,95.3,0.05,+0.05%,5267,34606
12/19/2023,95.22,95.255,95.21,95.25,0.035,+0.04%,4303,33890
12/18/2023,95.215,95.25,95.21,95.215,0.005,+0.01%,1239,33711
12/15/2023,95.26,95.28,95.18,95.21,-0.055,-0.06%,11950,33714
12/14/2023,95.28,95.395,95.265,95.265,0.04,+0.04%,8697,31503
12/13/2023,95.04,95.29,95.035,95.225,0.19,+0.20%,13411,32397
12/12/2023,95.05,95.11,95.025,95.035,-0.005,-0.01%,5861,30703
12/11/2023,95.04,95.055,95.01,95.04,-0.005,-0.01%,2928,30297
12/08/2023,95.14,95.14,95.03,95.045,-0.105,-0.11%,6402,29671
12/07/2023,95.135,95.165,95.11,95.15,0.02,+0.02%,5114,29834
12/06/2023,95.16,95.16,95.12,95.13,-0.03,-0.03%,5387,30651
12/05/2023,95.125,95.18,95.125,95.16,0.045,+0.05%,4490,30183
12/04/2023,95.165,95.17,95.105,95.115,-0.05,-0.05%,6339,29656
12/01/2023,95.065,95.19,95.045,95.165,0.125,+0.13%,17821,29747
11/30/2023,95.135,95.135,95.01,95.04,-0.03,-0.03%,7349,26954
11/29/2023,94.99,95.09,94.98,95.07,0.1,+0.11%,9438,26933
11/28/2023,94.89,94.98,94.875,94.97,0.08,+0.08%,6798,27125
11/27/2023,94.87,94.91,94.86,94.89,0.02,+0.02%,4003,26498
11/24/2023,94.905,94.91,94.87,94.87,-0.035,-0.04%,1579,25871
11/22/2023,94.93,94.955,94.88,94.905,-0.025,-0.03%,3359,25250
11/21/2023,94.925,94.945,94.92,94.93,0.005,+0.01%,3643,24751
11/20/2023,94.945,94.95,94.92,94.925,-0.015,-0.02%,2669,24355
11/17/2023,94.97,94.995,94.935,94.94,-0.03,-0.03%,2476,23753
11/16/2023,94.935,95,94.935,94.97,0.045,+0.05%,3293,23230
11/15/2023,94.985,94.995,94.91,94.925,-0.065,-0.07%,7268,22807
11/14/2023,94.805,95,94.8,94.99,0.175,+0.18%,8722,23621
11/13/2023,94.795,94.82,94.79,94.815,0.01,+0.01%,2368,23278
11/10/2023,94.82,94.865,94.8,94.805,-0.015,-0.02%,1925,23101
11/09/2023,94.88,94.885,94.81,94.82,-0.06,-0.06%,6529,23116
11/08/2023,94.91,94.915,94.875,94.88,-0.03,-0.03%,6115,22872
11/07/2023,94.905,94.925,94.885,94.91,0.015,+0.02%,4620,22219
11/06/2023,94.955,94.955,94.895,94.895,-0.065,-0.07%,5249,22450
11/03/2023,94.835,94.98,94.825,94.96,0.11,+0.12%,6868,22245
11/02/2023,94.86,94.88,94.82,94.85,0.01,+0.01%,2586,21785
11/01/2023,94.76,94.875,94.755,94.84,0.08,+0.08%,5680,21598
10/31/2023,94.805,94.815,94.755,94.76,-0.05,-0.05%,2102,21205
10/30/2023,94.815,94.83,94.8,94.81,-0.02,-0.02%,1557,20927
10/27/2023,94.815,94.84,94.8,94.83,0.015,+0.02%,2853,20766
10/26/2023,94.765,94.83,94.755,94.815,0.055,+0.06%,5142,20680
10/25/2023,94.775,94.79,94.755,94.76,-0.02,-0.02%,3078,20759
10/24/2023,94.805,94.815,94.76,94.78,-0.02,-0.02%,3017,20562
10/23/2023,94.815,94.825,94.785,94.8,-0.02,-0.02%,2941,20662
10/20/2023,94.78,94.835,94.775,94.82,0.055,+0.06%,2778,20237
10/19/2023,94.72,94.785,94.695,94.765,0.05,+0.05%,6771,20335
10/18/2023,94.715,94.745,94.695,94.715,0.005,+0.01%,5067,20270
10/17/2023,94.785,94.795,94.695,94.71,-0.08,-0.08%,4749,19524
10/16/2023,94.8,94.815,94.785,94.79,-0.02,-0.02%,3355,18956
10/13/2023,94.795,94.835,94.79,94.81,0.015,+0.02%,2545,18988
10/12/2023,94.86,94.86,94.765,94.795,-0.055,-0.06%,4011,18847
10/11/2023,94.87,94.885,94.84,94.85,-0.02,-0.02%,3561,18897
10/10/2023,94.89,94.895,94.835,94.87,-0.015,-0.02%,2486,19299
10/09/2023,94.805,94.905,94.805,94.885,0.115,+0.12%,3618,19355
10/06/2023,94.84,94.84,94.73,94.77,-0.07,-0.07%,4682,17784
10/05/2023,94.805,94.845,94.795,94.84,0.025,+0.03%,3277,17733
10/04/2023,94.715,94.82,94.715,94.815,0.105,+0.11%,5929,17371
10/03/2023,94.715,94.74,94.685,94.71,-0.005,-0.01%,4186,17465
10/02/2023,94.76,94.765,94.705,94.715,-0.045,-0.05%,1858,17518
09/29/2023,94.76,94.785,94.75,94.76,0.01,+0.01%,2458,17149
09/28/2023,94.705,94.765,94.685,94.75,0.055,+0.06%,3490,16794
09/27/2023,94.735,94.76,94.68,94.695,-0.04,-0.04%,6615,17129
09/26/2023,94.735,94.75,94.71,94.735,0,0.00%,13189,17931
09/25/2023,94.745,94.755,94.725,94.735,0.005,+0.01%,2266,12362
09/22/2023,94.725,94.75,94.705,94.73,0.01,+0.01%,2991,12209
09/21/2023,94.675,94.745,94.665,94.72,0.01,+0.01%,4425,12157
09/20/2023,94.755,94.79,94.66,94.71,-0.035,-0.04%,8503,11391
09/19/2023,94.795,94.795,94.74,94.745,-0.035,-0.04%,7334,10336
09/18/2023,94.8,94.805,94.75,94.78,-0.015,-0.02%,3563,10804
09/15/2023,94.81,94.825,94.77,94.795,-0.025,-0.03%,3579,10416
09/14/2023,94.855,94.865,94.795,94.82,-0.025,-0.03%,4424,10536
09/13/2023,94.81,94.865,94.755,94.845,0.005,+0.01%,2594,8651
09/12/2023,94.85,94.86,94.82,94.84,-0.015,-0.02%,1132,8186
09/11/2023,94.855,94.87,94.85,94.855,-0.01,-0.01%,890,8135
09/08/2023,94.89,94.92,94.855,94.865,-0.03,-0.03%,982,8188
09/07/2023,94.845,94.9,94.82,94.895,0.055,+0.06%,1367,7943
09/06/2023,94.9,94.915,94.82,94.84,-0.04,-0.04%,2095,7818
09/05/2023,94.97,94.975,94.875,94.88,-0.115,-0.12%,2294,7752
09/01/2023,94.985,95.09,94.965,94.995,0,0.00%,2162,7612
08/31/2023,94.965,95,94.945,94.995,0.025,+0.03%,2414,7502
08/30/2023,94.94,95.005,94.9,94.97,0.025,+0.03%,1626,7216
08/29/2023,94.835,94.96,94.8,94.945,0.125,+0.13%,1927,7352
08/28/2023,94.815,94.835,94.78,94.82,-0.01,-0.01%,1021,6667
08/25/2023,94.895,94.9,94.8,94.83,-0.065,-0.07%,1618,6898
08/24/2023,94.97,94.97,94.895,94.895,-0.09,-0.09%,2094,6858
08/23/2023,94.905,95.01,94.905,94.985,0.07,+0.07%,4065,7660
08/22/2023,94.935,94.955,94.9,94.915,-0.04,-0.04%,799,6751
08/21/2023,95,95,94.935,94.955,-0.05,-0.05%,805,6644
08/18/2023,95.01,95.035,94.995,95.005,0.025,+0.03%,571,6697
08/17/2023,94.945,95.015,94.945,94.98,0.02,+0.02%,1969,6630
08/16/2023,94.99,95.035,94.95,94.96,-0.025,-0.03%,1248,6605
08/15/2023,94.97,95.025,94.935,94.985,0.005,+0.01%,1972,6671
08/14/2023,95.035,95.055,94.97,94.98,-0.07,-0.07%,1597,6468
08/11/2023,95.11,95.13,95.035,95.05,-0.065,-0.07%,2119,6383
08/10/2023,95.11,95.19,95.09,95.115,-0.015,-0.02%,2792,6086
08/09/2023,95.175,95.175,95.105,95.13,-0.03,-0.03%,1254,6081
08/08/2023,95.165,95.21,95.14,95.16,-0.01,-0.01%,1978,5988
08/07/2023,95.155,95.175,95.095,95.17,0.015,+0.02%,2391,5839
08/04/2023,95.075,95.18,95.01,95.155,0.085,+0.09%,3750,4735
08/03/2023,95.105,95.11,95.04,95.07,-0.015,-0.02%,2054,4244
08/02/2023,95.055,95.1,95.04,95.085,0.055,+0.06%,902,4395
08/01/2023,95.05,95.065,95.015,95.03,-0.015,-0.02%,946,4387
07/31/2023,95.04,95.075,95.01,95.045,0.025,+0.03%,1366,4325
07/28/2023,94.99,95.08,94.99,95.02,0.04,+0.04%,1195,4173
07/27/2023,95.08,95.12,94.97,94.98,-0.125,-0.13%,3609,4120
07/26/2023,95.055,95.115,95,95.105,0.045,+0.05%,1054,2841
07/25/2023,95.06,95.1,95.035,95.06,-0.04,-0.04%,1223,2830
07/24/2023,95.135,95.165,95.065,95.1,-0.035,-0.04%,1130,2984
07/21/2023,95.155,95.17,95.11,95.135,-0.025,-0.03%,361,2955
07/20/2023,95.23,95.235,95.115,95.16,-0.08,-0.08%,565,2971
07/19/2023,95.235,95.31,95.215,95.24,-0.01,-0.01%,335,3145
07/18/2023,95.285,95.355,95.235,95.25,-0.03,-0.03%,569,3102
07/17/2023,95.255,95.305,95.24,95.28,0.015,+0.02%,590,2990
07/14/2023,95.37,95.39,95.24,95.265,-0.135,-0.14%,1316,2876
07/13/2023,95.245,95.42,95.245,95.4,0.145,+0.15%,1434,2953
07/12/2023,95.09,95.28,95.09,95.255,0.18,+0.19%,1691,2970
07/11/2023,95.12,95.165,95.075,95.075,-0.035,-0.04%,1561,2915
07/10/2023,95.03,95.12,95.005,95.11,0.075,+0.08%,1648,2775
07/07/2023,94.975,95.09,94.94,95.035,0.07,+0.07%,889,2881
07/06/2023,95.035,95.04,94.835,94.965,-0.065,-0.07%,2395,3018
07/05/2023,95.05,95.105,95.025,95.03,-0.015,-0.02%,768,2429
07/03/2023,95.07,95.145,94.995,95.045,-0.055,-0.06%,764,2586
06/30/2023,95.105,95.14,95.02,95.1,0.01,+0.01%,1110,2729
06/29/2023,95.265,95.265,95.035,95.09,-0.175,-0.18%,1296,2767
06/28/2023,95.245,95.28,95.215,95.265,0.045,+0.05%,989,2902
06/27/2023,95.305,95.35,95.21,95.22,-0.105,-0.11%,747,2898
06/26/2023,95.36,95.39,95.315,95.325,-0.01,-0.01%,747,2912
06/23/2023,95.25,95.39,95.25,95.335,0.08,+0.08%,4356,3028
06/22/2023,95.325,95.38,95.23,95.255,-0.105,-0.11%,2032,3199
06/21/2023,95.37,95.395,95.31,95.36,-0.005,-0.01%,802,3391
06/20/2023,95.36,95.4,95.29,95.365,0.015,+0.02%,835,3337
06/16/2023,95.39,95.4,95.255,95.35,-0.075,-0.08%,1571,3099
06/15/2023,95.395,95.475,95.3,95.425,0.05,+0.05%,451,2941
06/14/2023,95.475,95.525,95.28,95.375,-0.035,-0.04%,2283,2937
06/13/2023,95.61,95.675,95.41,95.41,-0.165,-0.17%,689,2789
06/12/2023,95.525,95.625,95.525,95.575,0.015,+0.02%,298,2571
06/09/2023,95.63,95.665,95.55,95.56,-0.115,-0.12%,249,2665
06/08/2023,95.65,95.74,95.6,95.675,0.025,+0.03%,453,2677
06/07/2023,95.75,95.755,95.59,95.65,-0.085,-0.09%,796,2818
06/06/2023,95.8,95.855,95.725,95.735,-0.07,-0.07%,585,2614
06/05/2023,95.71,95.86,95.665,95.805,0.055,+0.06%,548,2588
06/02/2023,95.965,95.985,95.735,95.75,-0.22,-0.23%,905,2520
06/01/2023,95.815,95.985,95.805,95.97,0.09,+0.09%,535,2851
05/31/2023,95.845,95.92,95.82,95.88,0.105,+0.11%,198,2726
05/30/2023,95.645,95.815,95.595,95.775,0.125,+0.13%,158,2686
05/26/2023,95.765,95.79,95.605,95.65,-0.12,-0.13%,254,2641
05/25/2023,95.92,95.92,95.72,95.77,-0.195,-0.20%,302,2702
05/24/2023,96.03,96.075,95.925,95.965,-0.075,-0.08%,281,2675
05/23/2023,96.045,96.065,95.95,96.04,-0.02,-0.02%,358,2630
05/22/2023,96.175,96.175,96.045,96.06,-0.045,-0.05%,103,2605
05/19/2023,96.15,96.22,96.03,96.105,-0.015,-0.02%,247,2607
05/18/2023,96.275,96.3,96.115,96.12,-0.17,-0.18%,344,2578
05/17/2023,96.405,96.405,96.27,96.29,-0.095,-0.10%,437,2557
05/16/2023,96.5,96.53,96.33,96.385,-0.09,-0.09%,364,2458
05/15/2023,96.49,96.515,96.445,96.475,-0.005,-0.01%,543,2385
05/12/2023,96.57,96.605,96.48,96.48,-0.11,-0.11%,548,2296
05/11/2023,96.645,96.705,96.55,96.59,-0.01,-0.01%,297,1917
05/10/2023,96.44,96.64,96.4,96.6,0.155,+0.16%,169,1837
05/09/2023,96.46,96.49,96.405,96.445,0.005,+0.01%,143,1753
05/08/2023,96.455,96.51,96.44,96.44,-0.105,-0.11%,100,1722
05/05/2023,96.695,96.695,96.515,96.545,-0.25,-0.26%,120,1717
05/04/2023,96.72,96.875,96.56,96.795,0.315,+0.33%,398,1756
05/03/2023,96.42,96.66,96.42,96.48,0.08,+0.08%,265,1762
05/02/2023,96.23,96.48,96.215,96.4,0.19,+0.20%,275,1645
05/01/2023,96.27,96.32,96.18,96.21,-0.095,-0.10%,501,1610
04/28/2023,96.335,96.38,96.28,96.305,0.02,+0.02%,115,1506
04/27/2023,96.34,96.34,96.28,96.285,-0.19,-0.20%,110,1434
04/26/2023,96.47,96.53,96.385,96.475,-0.03,-0.03%,50,1500
04/25/2023,96.37,96.555,96.37,96.505,0.28,+0.29%,144,1521
04/24/2023,96.225,96.3,96.225,96.225,0.055,+0.06%,9,1564
04/21/2023,96.19,96.275,96.17,96.17,-0.015,-0.02%,75,1561
04/20/2023,96.185,96.235,96.185,96.185,0.13,+0.14%,19,1543
04/19/2023,96.095,96.095,96.05,96.055,-0.09,-0.09%,47,1537
04/18/2023,96.145,96.145,96.145,96.145,-0.015,-0.02%,4,1500
04/17/2023,96.14,96.16,96.135,96.16,-0.11,-0.11%,81,1496
04/14/2023,96.4,96.4,96.27,96.27,-0.15,-0.16%,19,1527
04/13/2023,96.455,96.455,96.42,96.42,0.005,+0.01%,188,1511
04/12/2023,96.45,96.52,96.37,96.415,0.085,+0.09%,11,1551
04/11/2023,96.34,96.34,96.3,96.33,-0.04,-0.04%,79,1554
04/10/2023,96.425,96.43,96.35,96.37,-0.03,-0.03%,51,1547
04/07/2023,96.44,96.44,96.4,96.4,-0.195,-0.20%,1,1525
04/06/2023,96.665,96.68,96.57,96.595,-0.11,-0.11%,192,1525
04/05/2023,96.68,96.845,96.655,96.705,0.095,+0.10%,121,1340
04/04/2023,96.44,96.61,96.35,96.61,0.205,+0.21%,140,1267
04/03/2023,96.38,96.425,96.24,96.405,0.115,+0.12%,789,1240
03/31/2023,96.22,96.335,96.22,96.29,0.045,+0.05%,135,718
03/30/2023,96.185,96.245,96.185,96.245,-0.035,-0.04%,29,660
03/29/2023,96.27,96.335,96.215,96.28,-0.05,-0.05%,5,659
03/28/2023,96.475,96.495,96.295,96.33,-0.12,-0.12%,114,659
03/27/2023,96.62,96.62,96.42,96.45,-0.265,-0.27%,25,696
03/24/2023,96.76,97,96.625,96.715,0.015,+0.02%,46,714
03/23/2023,96.475,96.74,96.42,96.7,0.25,+0.26%,42,692
03/22/2023,96.16,96.535,96.105,96.45,0.25,+0.26%,102,685
03/21/2023,96.255,96.53,96.19,96.2,-0.325,-0.34%,35,708
03/20/2023,96.54,96.85,96.445,96.525,-0.08,-0.08%,121,729
03/17/2023,96.33,96.655,96.1,96.605,0.32,+0.33%,14,687
03/16/2023,96.44,96.6,96.16,96.285,-0.155,-0.16%,37,691
03/15/2023,96.035,96.745,95.955,96.44,0.23,+0.24%,475,672
03/14/2023,96.155,96.63,95.945,96.21,-0.24,-0.25%,295,909
03/13/2023,95.925,96.5,95.775,96.45,0.65,+0.68%,622,1028
03/10/2023,95.475,95.81,95.45,95.8,0.52,+0.55%,120,889
03/09/2023,95.105,95.37,95.105,95.28,0.215,+0.23%,38,940
03/08/2023,95.045,95.15,95.04,95.065,-0.03,-0.03%,3,915
03/07/2023,95.24,95.255,95.095,95.095,-0.115,-0.12%,20,915
03/06/2023,95.25,95.29,95.21,95.21,-0.015,-0.02%,80,914
03/03/2023,95.23,95.255,95.175,95.225,0.045,+0.05%,38,888
03/02/2023,95.155,95.22,95.14,95.18,-0.02,-0.02%,15,897
03/01/2023,95.275,95.275,95.19,95.2,-0.12,-0.13%,75,890
02/28/2023,95.295,95.32,95.29,95.32,-0.01,-0.01%,9,886
02/27/2023,95.275,95.345,95.275,95.33,-0.015,-0.02%,259,891
02/24/2023,95.53,95.53,95.335,95.345,-0.19,-0.20%,124,1057
02/23/2023,95.535,95.535,95.535,95.535,-0.01,-0.01%,10,1085
02/22/2023,95.535,95.575,95.535,95.545,-0.01,-0.01%,19,1075
02/21/2023,95.575,95.575,95.555,95.555,-0.125,-0.13%,26,1065
02/17/2023,95.65,95.68,95.65,95.68,0.015,+0.02%,14,1055
02/16/2023,95.595,95.665,95.58,95.665,0.045,+0.05%,92,1052
02/15/2023,95.565,95.62,95.565,95.62,-0.04,-0.04%,104,975
02/14/2023,95.715,95.735,95.66,95.66,-0.2,-0.21%,40,1017
02/13/2023,95.835,95.86,95.835,95.86,-0.02,-0.02%,13,999
02/10/2023,95.92,95.92,95.88,95.88,-0.045,-0.05%,18,986
02/09/2023,95.985,95.985,95.92,95.925,-0.095,-0.10%,15,975
02/08/2023,96,96.035,95.985,96.02,0.01,+0.01%,26,964
02/07/2023,96.045,96.045,96.01,96.01,-0.035,-0.04%,8,962
02/06/2023,96.115,96.115,96.045,96.045,-0.19,-0.20%,131,962
02/03/2023,96.285,96.285,96.235,96.235,-0.26,-0.27%,49,957
02/02/2023,96.495,96.495,96.495,96.495,0.025,+0.03%,1,953
02/01/2023,96.47,96.47,96.47,96.47,0.135,+0.14%,145,953
01/31/2023,96.335,96.335,96.335,96.335,0.05,+0.05%,9,964
01/30/2023,96.285,96.285,96.285,96.285,-0.085,-0.09%,0,962
01/27/2023,96.37,96.37,96.37,96.37,-0.065,-0.07%,23,962
01/26/2023,96.42,96.435,96.42,96.435,-0.05,-0.05%,81,954
