Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/17/2024,94.69,94.69,94.685,94.69,0,0.00%,11463,350642
05/16/2024,94.69,94.69,94.685,94.69,0.005,+0.01%,20119,350108
05/15/2024,94.69,94.695,94.68,94.685,0,0.00%,116084,351597
05/14/2024,94.69,94.69,94.68,94.685,-0.005,-0.01%,55155,344130
05/13/2024,94.69,94.695,94.685,94.69,0,0.00%,24837,344189
05/10/2024,94.7,94.7,94.69,94.69,-0.005,-0.01%,33526,338637
05/09/2024,94.7,94.7,94.695,94.695,0,0.00%,21155,340598
05/08/2024,94.7,94.7,94.695,94.695,0,0.00%,11605,341750
05/07/2024,94.7,94.705,94.695,94.695,-0.005,-0.01%,48967,340914
05/06/2024,94.7,94.705,94.7,94.7,0,0.00%,35094,328613
05/03/2024,94.705,94.725,94.7,94.7,-0.005,-0.01%,82396,329618
05/02/2024,94.695,94.705,94.69,94.705,0.01,+0.01%,66778,327539
05/01/2024,94.695,94.7,94.685,94.695,0,0.00%,83711,335376
04/30/2024,94.705,94.705,94.69,94.695,-0.01,-0.01%,80951,330471
04/29/2024,94.7,94.705,94.7,94.705,0.005,+0.01%,34299,337863
04/26/2024,94.7,94.715,94.695,94.7,0,0.00%,64768,340491
04/25/2024,94.72,94.72,94.695,94.7,-0.015,-0.02%,87799,327687
04/24/2024,94.72,94.725,94.71,94.715,-0.005,-0.01%,32903,334753
04/23/2024,94.71,94.72,94.705,94.72,0.005,+0.01%,67354,339105
04/22/2024,94.715,94.72,94.71,94.715,-0.005,-0.01%,29165,345694
04/19/2024,94.72,94.75,94.715,94.72,0.005,+0.01%,70001,344321
04/18/2024,94.72,94.72,94.71,94.715,-0.005,-0.01%,35374,334793
04/17/2024,94.715,94.72,94.705,94.72,0,0.00%,54220,335157
04/16/2024,94.735,94.735,94.705,94.72,-0.01,-0.01%,64538,335059
04/15/2024,94.755,94.755,94.72,94.73,-0.02,-0.02%,124243,329709
04/12/2024,94.735,94.755,94.735,94.75,0.025,+0.03%,73067,323590
04/11/2024,94.72,94.745,94.71,94.725,0.01,+0.01%,205198,312696
04/10/2024,94.82,94.825,94.705,94.715,-0.105,-0.11%,294862,288112
04/09/2024,94.8,94.825,94.8,94.82,0.015,+0.02%,66713,285851
04/08/2024,94.805,94.81,94.8,94.805,-0.01,-0.01%,55025,281736
04/05/2024,94.86,94.86,94.805,94.815,-0.045,-0.05%,128622,285244
04/04/2024,94.835,94.88,94.83,94.86,0.03,+0.03%,84136,279294
04/03/2024,94.835,94.84,94.815,94.83,-0.01,-0.01%,127758,284720
04/02/2024,94.825,94.84,94.82,94.84,0.02,+0.02%,64624,271009
04/01/2024,94.845,94.855,94.805,94.82,-0.02,-0.02%,74007,271858
03/28/2024,94.865,94.87,94.835,94.84,-0.025,-0.03%,96552,268634
03/27/2024,94.87,94.875,94.865,94.865,-0.005,-0.01%,28335,265768
03/26/2024,94.865,94.87,94.86,94.87,0.005,+0.01%,28693,266596
03/25/2024,94.89,94.89,94.865,94.865,-0.025,-0.03%,24145,269509
03/22/2024,94.865,94.89,94.865,94.89,0.02,+0.02%,27017,264892
03/21/2024,94.88,94.89,94.865,94.87,-0.01,-0.01%,59285,260608
03/20/2024,94.835,94.88,94.835,94.88,0.05,+0.05%,153099,263517
03/19/2024,94.82,94.835,94.82,94.83,0.01,+0.01%,50919,247569
03/18/2024,94.82,94.835,94.81,94.82,-0.01,-0.01%,44274,247223
03/15/2024,94.84,94.84,94.82,94.83,-0.005,-0.01%,47743,244587
03/14/2024,94.85,94.86,94.835,94.835,-0.02,-0.02%,84689,251921
03/13/2024,94.865,94.87,94.85,94.855,-0.01,-0.01%,62421,249235
03/12/2024,94.88,94.89,94.82,94.865,-0.02,-0.02%,169825,234924
03/11/2024,94.9,94.905,94.88,94.885,-0.015,-0.02%,52459,196650
03/08/2024,94.91,94.95,94.88,94.9,-0.005,-0.01%,82739,189006
03/07/2024,94.885,94.91,94.875,94.905,0.02,+0.02%,73387,186312
03/06/2024,94.885,94.91,94.875,94.885,-0.005,-0.01%,50421,176174
03/05/2024,94.865,94.905,94.865,94.89,0.025,+0.03%,38111,175140
03/04/2024,94.905,94.91,94.86,94.865,-0.04,-0.04%,38273,170405
03/01/2024,94.88,94.915,94.86,94.905,0.045,+0.05%,102063,174565
02/29/2024,94.865,94.88,94.84,94.86,0,0.00%,57081,163902
02/28/2024,94.85,94.865,94.85,94.86,0.02,+0.02%,60637,163455
02/27/2024,94.845,94.87,94.84,94.84,-0.005,-0.01%,34587,154658
02/26/2024,94.865,94.88,94.84,94.845,-0.03,-0.03%,39266,151802
02/23/2024,94.875,94.885,94.855,94.875,-0.005,-0.01%,45151,159646
02/22/2024,94.895,94.905,94.87,94.88,-0.03,-0.03%,60943,150170
02/21/2024,94.93,94.945,94.895,94.91,-0.02,-0.02%,34866,146749
02/20/2024,94.92,94.95,94.91,94.93,0.01,+0.01%,22803,149742
02/16/2024,94.95,94.95,94.865,94.92,-0.035,-0.04%,69448,149445
02/15/2024,94.955,94.99,94.935,94.955,0,0.00%,52086,152035
02/14/2024,94.91,94.97,94.91,94.955,0.035,+0.04%,55307,151712
02/13/2024,95.05,95.09,94.91,94.92,-0.135,-0.14%,56040,157717
02/12/2024,95.065,95.075,95.045,95.055,0,0.00%,15212,153170
02/09/2024,95.09,95.11,95.055,95.055,-0.03,-0.03%,36051,152143
02/08/2024,95.105,95.11,95.08,95.085,-0.025,-0.03%,17785,157423
02/07/2024,95.11,95.145,95.095,95.11,0.005,+0.01%,39094,155809
02/06/2024,95.07,95.135,95.065,95.105,0.03,+0.03%,52586,155622
02/05/2024,95.125,95.125,95.055,95.075,-0.055,-0.06%,45533,151807
02/02/2024,95.3,95.305,95.09,95.13,-0.17,-0.18%,106321,145541
02/01/2024,95.295,95.355,95.255,95.3,-0.02,-0.02%,59582,133069
01/31/2024,95.225,95.4,95.22,95.32,0.11,+0.12%,109212,136065
01/30/2024,95.245,95.255,95.185,95.21,-0.035,-0.04%,34260,137859
01/29/2024,95.245,95.26,95.24,95.245,0.01,+0.01%,23037,135027
01/26/2024,95.275,95.29,95.23,95.235,-0.035,-0.04%,22351,133329
01/25/2024,95.205,95.28,95.2,95.27,0.06,+0.06%,30559,129700
01/24/2024,95.24,95.27,95.2,95.21,-0.015,-0.02%,37178,135817
01/23/2024,95.21,95.24,95.19,95.225,0.005,+0.01%,28513,135268
01/22/2024,95.225,95.24,95.205,95.22,0.005,+0.01%,27096,132260
01/19/2024,95.295,95.295,95.2,95.215,-0.075,-0.08%,52541,129820
01/18/2024,95.28,95.325,95.255,95.29,0.015,+0.02%,35210,119351
01/17/2024,95.385,95.395,95.25,95.275,-0.11,-0.12%,75192,119103
01/16/2024,95.475,95.48,95.365,95.385,-0.115,-0.12%,89383,113728
01/12/2024,95.39,95.51,95.36,95.5,0.125,+0.13%,75552,110831
01/11/2024,95.32,95.4,95.275,95.375,0.065,+0.07%,54180,99080
01/10/2024,95.295,95.325,95.295,95.31,0.025,+0.03%,24230,98091
01/09/2024,95.29,95.3,95.265,95.285,-0.02,-0.02%,31215,94662
01/08/2024,95.3,95.34,95.26,95.305,0.01,+0.01%,36498,90935
01/05/2024,95.28,95.365,95.2,95.295,0.01,+0.01%,58025,85032
01/04/2024,95.33,95.35,95.275,95.285,-0.055,-0.06%,28476,87049
01/03/2024,95.395,95.395,95.32,95.34,-0.055,-0.06%,32873,86316
01/02/2024,95.455,95.46,95.385,95.395,-0.065,-0.07%,24996,83140
12/29/2023,95.44,95.465,95.41,95.46,0.02,+0.02%,16756,85061
12/28/2023,95.47,95.47,95.435,95.44,-0.03,-0.03%,9699,81924
12/27/2023,95.415,95.475,95.415,95.47,0.035,+0.04%,13079,78734
12/26/2023,95.48,95.48,95.41,95.435,-0.035,-0.04%,8810,71781
12/22/2023,95.44,95.495,95.425,95.47,0.035,+0.04%,13394,71836
12/21/2023,95.455,95.475,95.405,95.435,0.03,+0.03%,18649,71717
12/20/2023,95.35,95.465,95.35,95.405,0.055,+0.06%,16282,69799
12/19/2023,95.315,95.355,95.305,95.35,0.045,+0.05%,10884,73271
12/18/2023,95.31,95.345,95.305,95.305,0.005,+0.01%,4813,68370
12/15/2023,95.36,95.385,95.27,95.3,-0.065,-0.07%,32105,67243
12/14/2023,95.38,95.51,95.36,95.365,0.045,+0.05%,38613,64968
12/13/2023,95.11,95.39,95.105,95.32,0.215,+0.23%,52626,72694
12/12/2023,95.125,95.19,95.09,95.105,-0.01,-0.01%,33793,72987
12/11/2023,95.11,95.125,95.08,95.115,0,0.00%,14920,67985
12/08/2023,95.22,95.22,95.1,95.115,-0.115,-0.12%,26857,61802
12/07/2023,95.21,95.245,95.18,95.23,0.025,+0.03%,15362,58536
12/06/2023,95.24,95.24,95.195,95.205,-0.035,-0.04%,18196,58584
12/05/2023,95.205,95.265,95.2,95.24,0.05,+0.05%,16315,57340
12/04/2023,95.25,95.255,95.18,95.19,-0.06,-0.06%,16962,57321
12/01/2023,95.14,95.275,95.115,95.25,0.14,+0.15%,37009,53286
11/30/2023,95.135,95.165,95.08,95.11,-0.035,-0.04%,39012,52806
11/29/2023,95.05,95.17,95.04,95.145,0.11,+0.12%,29952,55568
11/28/2023,94.935,95.045,94.925,95.035,0.095,+0.10%,24795,52077
11/27/2023,94.92,94.96,94.91,94.94,0.02,+0.02%,8486,49994
11/24/2023,94.96,94.96,94.92,94.92,-0.04,-0.04%,3443,49197
11/22/2023,94.985,95.01,94.93,94.96,-0.025,-0.03%,13415,49246
11/21/2023,94.98,95,94.97,94.985,0.005,+0.01%,8977,50612
11/20/2023,94.99,95.005,94.975,94.98,-0.015,-0.02%,6943,50358
11/17/2023,95.035,95.055,94.985,94.995,-0.035,-0.04%,7210,48194
11/16/2023,94.99,95.06,94.99,95.03,0.05,+0.05%,11459,47167
11/15/2023,95.045,95.06,94.965,94.98,-0.08,-0.08%,15601,45639
11/14/2023,94.855,95.07,94.85,95.06,0.19,+0.20%,19167,44953
11/13/2023,94.84,94.875,94.835,94.87,0.015,+0.02%,12225,43389
11/10/2023,94.88,94.92,94.845,94.855,-0.015,-0.02%,6779,44526
11/09/2023,94.935,94.94,94.86,94.87,-0.065,-0.07%,15579,44011
11/08/2023,94.97,94.97,94.93,94.935,-0.035,-0.04%,7907,45704
11/07/2023,94.955,94.985,94.94,94.97,0.02,+0.02%,18630,45243
11/06/2023,95.015,95.015,94.945,94.95,-0.075,-0.08%,13574,38666
11/03/2023,94.89,95.045,94.88,95.025,0.12,+0.13%,17523,37536
11/02/2023,94.92,94.935,94.875,94.905,0.01,+0.01%,10869,37154
11/01/2023,94.805,94.935,94.8,94.895,0.09,+0.09%,12446,37647
10/31/2023,94.845,94.865,94.8,94.805,-0.055,-0.06%,7578,38681
10/30/2023,94.88,94.88,94.845,94.86,-0.02,-0.02%,3399,37800
10/27/2023,94.86,94.89,94.845,94.88,0.015,+0.02%,8938,38112
10/26/2023,94.815,94.88,94.795,94.865,0.06,+0.06%,7905,36392
10/25/2023,94.825,94.84,94.8,94.805,-0.025,-0.03%,7533,35613
10/24/2023,94.855,94.865,94.805,94.83,-0.02,-0.02%,6319,33636
10/23/2023,94.87,94.87,94.83,94.85,-0.02,-0.02%,9802,34223
10/20/2023,94.825,94.885,94.815,94.87,0.065,+0.07%,6042,34335
10/19/2023,94.76,94.825,94.73,94.805,0.055,+0.06%,14406,34161
10/18/2023,94.75,94.79,94.73,94.75,0,0.00%,5930,33272
10/17/2023,94.825,94.835,94.735,94.75,-0.085,-0.09%,9624,33399
10/16/2023,94.85,94.86,94.825,94.835,-0.02,-0.02%,4406,34668
10/13/2023,94.835,94.88,94.835,94.855,0.015,+0.02%,10704,34717
10/12/2023,94.905,94.91,94.805,94.84,-0.055,-0.06%,10117,33344
10/11/2023,94.925,94.94,94.88,94.895,-0.025,-0.03%,10564,32281
10/10/2023,94.945,94.95,94.88,94.92,-0.02,-0.02%,6578,30151
10/09/2023,94.85,94.955,94.845,94.94,0.125,+0.13%,3476,29078
10/06/2023,94.89,94.89,94.77,94.815,-0.07,-0.07%,9696,28726
10/05/2023,94.85,94.895,94.835,94.885,0.03,+0.03%,11566,27563
10/04/2023,94.75,94.865,94.75,94.855,0.105,+0.11%,12091,27626
10/03/2023,94.75,94.785,94.72,94.75,0,0.00%,8669,25515
10/02/2023,94.8,94.805,94.74,94.75,-0.05,-0.05%,3733,23914
09/29/2023,94.805,94.825,94.79,94.8,0.01,+0.01%,7876,23217
09/28/2023,94.735,94.805,94.72,94.79,0.06,+0.06%,7412,21272
09/27/2023,94.78,94.8,94.715,94.73,-0.045,-0.05%,7144,20920
09/26/2023,94.775,94.79,94.75,94.775,0,0.00%,6574,20959
09/25/2023,94.785,94.795,94.76,94.775,0.01,+0.01%,5085,20156
09/22/2023,94.77,94.795,94.745,94.765,0.01,+0.01%,4662,19523
09/21/2023,94.705,94.785,94.7,94.755,0.005,+0.01%,10371,19221
09/20/2023,94.805,94.835,94.695,94.75,-0.035,-0.04%,13829,18179
09/19/2023,94.835,94.84,94.78,94.785,-0.04,-0.04%,13046,17580
09/18/2023,94.845,94.855,94.795,94.825,-0.02,-0.02%,6965,16891
09/15/2023,94.865,94.88,94.82,94.845,-0.03,-0.03%,5593,16367
09/14/2023,94.91,94.92,94.845,94.875,-0.025,-0.03%,4822,15682
09/13/2023,94.865,94.925,94.8,94.9,0.01,+0.01%,8631,16062
09/12/2023,94.91,94.915,94.87,94.89,-0.02,-0.02%,2756,15921
09/11/2023,94.91,94.925,94.9,94.91,-0.01,-0.01%,1809,15970
09/08/2023,94.95,94.98,94.91,94.92,-0.035,-0.04%,3005,15767
09/07/2023,94.895,94.96,94.875,94.955,0.065,+0.07%,2819,15514
09/06/2023,94.955,94.97,94.87,94.89,-0.045,-0.05%,4870,15406
09/05/2023,95.035,95.04,94.935,94.935,-0.125,-0.13%,5064,15004
09/01/2023,95.045,95.16,95.03,95.06,-0.005,-0.01%,6069,15172
08/31/2023,95.035,95.07,95.01,95.065,0.03,+0.03%,4631,15395
08/30/2023,95.005,95.07,94.97,95.035,0.025,+0.03%,3714,15411
08/29/2023,94.88,95.03,94.855,95.01,0.13,+0.14%,5981,15307
08/28/2023,94.875,94.895,94.835,94.88,-0.005,-0.01%,4365,15091
08/25/2023,94.965,94.965,94.855,94.885,-0.075,-0.08%,6118,15445
08/24/2023,95.025,95.035,94.955,94.96,-0.09,-0.09%,4214,14652
08/23/2023,94.97,95.08,94.965,95.05,0.08,+0.08%,6518,14759
08/22/2023,94.99,95.02,94.96,94.97,-0.045,-0.05%,2813,14345
08/21/2023,95.06,95.065,94.995,95.015,-0.055,-0.06%,1982,14329
08/18/2023,95.08,95.105,95.06,95.07,0.025,+0.03%,2552,14541
08/17/2023,95.035,95.08,95.005,95.045,0.02,+0.02%,6442,14459
08/16/2023,95.055,95.105,95.01,95.025,-0.025,-0.03%,4087,14232
08/15/2023,95.03,95.095,94.985,95.05,0.005,+0.01%,6048,14175
08/14/2023,95.105,95.125,95.03,95.045,-0.08,-0.08%,2598,13977
08/11/2023,95.185,95.21,95.105,95.125,-0.065,-0.07%,4185,13941
08/10/2023,95.19,95.275,95.165,95.19,-0.015,-0.02%,5478,13892
08/09/2023,95.25,95.26,95.19,95.205,-0.04,-0.04%,2815,14234
08/08/2023,95.245,95.29,95.22,95.245,-0.01,-0.01%,3734,14281
08/07/2023,95.235,95.26,95.17,95.255,0.025,+0.03%,3347,14182
08/04/2023,95.155,95.26,95.075,95.23,0.09,+0.09%,4846,13401
08/03/2023,95.165,95.19,95.11,95.14,-0.02,-0.02%,3773,12879
08/02/2023,95.13,95.175,95.105,95.16,0.065,+0.07%,4003,12650
08/01/2023,95.12,95.135,95.08,95.095,-0.02,-0.02%,2680,11729
07/31/2023,95.11,95.145,95.075,95.115,0.03,+0.03%,2103,11477
07/28/2023,95.07,95.15,95.06,95.085,0.04,+0.04%,3062,11376
07/27/2023,95.15,95.2,95.035,95.045,-0.135,-0.14%,7211,11017
07/26/2023,95.145,95.195,95.075,95.18,0.05,+0.05%,4472,10428
07/25/2023,95.135,95.17,95.095,95.13,-0.04,-0.04%,4425,10680
07/24/2023,95.21,95.245,95.135,95.17,-0.04,-0.04%,1681,10087
07/21/2023,95.235,95.245,95.185,95.21,-0.03,-0.03%,561,9974
07/20/2023,95.315,95.315,95.19,95.24,-0.09,-0.09%,2292,9921
07/19/2023,95.355,95.405,95.3,95.33,-0.01,-0.01%,1421,10141
07/18/2023,95.37,95.445,95.32,95.34,-0.03,-0.03%,1698,9797
07/17/2023,95.34,95.39,95.325,95.37,0.015,+0.02%,1926,9599
07/14/2023,95.46,95.485,95.325,95.355,-0.145,-0.15%,2634,9813
07/13/2023,95.355,95.52,95.34,95.5,0.155,+0.16%,3376,9665
07/12/2023,95.175,95.375,95.175,95.345,0.19,+0.20%,3731,9016
07/11/2023,95.23,95.245,95.155,95.155,-0.035,-0.04%,2775,8140
07/10/2023,95.095,95.21,95.075,95.19,0.085,+0.09%,3815,7569
07/07/2023,95.025,95.165,95.005,95.105,0.075,+0.08%,1776,6574
07/06/2023,95.09,95.1,94.895,95.03,-0.065,-0.07%,3816,6356
07/05/2023,95.11,95.175,95.09,95.095,-0.02,-0.02%,2380,6069
07/03/2023,95.12,95.215,95.065,95.115,-0.06,-0.06%,1288,5556
06/30/2023,95.18,95.215,95.095,95.175,0.005,+0.01%,2841,5181
06/29/2023,95.36,95.36,95.12,95.17,-0.18,-0.19%,2923,4843
06/28/2023,95.32,95.37,95.3,95.35,0.045,+0.05%,1392,4808
06/27/2023,95.4,95.435,95.295,95.305,-0.105,-0.11%,884,4673
06/26/2023,95.45,95.48,95.395,95.41,-0.01,-0.01%,992,4509
06/23/2023,95.34,95.47,95.34,95.42,0.075,+0.08%,2909,4436
06/22/2023,95.445,95.485,95.33,95.345,-0.115,-0.12%,1641,4622
06/21/2023,95.47,95.495,95.41,95.46,-0.005,-0.01%,911,4730
06/20/2023,95.455,95.505,95.39,95.465,0.02,+0.02%,881,4778
06/16/2023,95.535,95.535,95.345,95.445,-0.085,-0.09%,1636,4563
06/15/2023,95.495,95.58,95.39,95.53,0.055,+0.06%,1106,4649
06/14/2023,95.565,95.625,95.375,95.475,-0.03,-0.03%,2208,4592
06/13/2023,95.7,95.78,95.505,95.505,-0.17,-0.18%,1203,4229
06/12/2023,95.63,95.72,95.61,95.675,0.02,+0.02%,451,4329
06/09/2023,95.755,95.77,95.64,95.655,-0.12,-0.13%,792,4298
06/08/2023,95.73,95.84,95.7,95.775,0.025,+0.03%,980,4404
06/07/2023,95.86,95.865,95.685,95.75,-0.085,-0.09%,682,4231
06/06/2023,95.895,95.965,95.825,95.835,-0.075,-0.08%,964,4281
06/05/2023,95.815,95.965,95.765,95.91,0.055,+0.06%,991,4192
06/02/2023,96.065,96.09,95.835,95.855,-0.225,-0.23%,1609,3964
06/01/2023,96.01,96.09,95.91,96.08,0.09,+0.09%,1507,4018
05/31/2023,95.975,96.03,95.925,95.99,0.11,+0.11%,547,3635
05/30/2023,95.7,95.92,95.675,95.88,0.135,+0.14%,802,3713
05/26/2023,95.825,95.89,95.705,95.745,-0.125,-0.13%,932,3793
05/25/2023,96.035,96.065,95.825,95.87,-0.2,-0.21%,1232,3440
05/24/2023,96.185,96.185,96.015,96.07,-0.07,-0.07%,977,3464
05/23/2023,96.17,96.175,96.045,96.14,-0.015,-0.02%,1318,3387
05/22/2023,96.26,96.27,96.14,96.155,-0.04,-0.04%,602,3352
05/19/2023,96.25,96.325,96.12,96.195,-0.025,-0.03%,787,3312
05/18/2023,96.38,96.405,96.215,96.22,-0.17,-0.18%,1293,2938
05/17/2023,96.485,96.505,96.375,96.39,-0.1,-0.10%,1083,3049
05/16/2023,96.59,96.635,96.435,96.49,-0.085,-0.09%,1195,2841
05/15/2023,96.565,96.615,96.545,96.575,-0.005,-0.01%,157,2845
05/12/2023,96.71,96.715,96.58,96.58,-0.11,-0.11%,557,2872
05/11/2023,96.695,96.81,96.655,96.69,-0.01,-0.01%,639,2954
05/10/2023,96.545,96.735,96.5,96.7,0.16,+0.17%,443,2872
05/09/2023,96.54,96.585,96.495,96.54,0.005,+0.01%,385,2913
05/08/2023,96.615,96.62,96.535,96.535,-0.105,-0.11%,47,3008
05/05/2023,96.8,96.8,96.61,96.64,-0.25,-0.26%,45,3012
05/04/2023,96.82,96.96,96.655,96.89,0.31,+0.32%,1151,3013
05/03/2023,96.505,96.755,96.5,96.58,0.085,+0.09%,1562,2749
05/02/2023,96.32,96.565,96.315,96.495,0.19,+0.20%,924,3377
05/01/2023,96.36,96.41,96.275,96.305,-0.095,-0.10%,627,3352
04/28/2023,96.405,96.48,96.365,96.4,0.025,+0.03%,163,3539
04/27/2023,96.555,96.56,96.36,96.375,-0.19,-0.20%,407,3469
04/26/2023,96.565,96.625,96.48,96.565,-0.035,-0.04%,233,3346
04/25/2023,96.49,96.65,96.485,96.6,0.285,+0.30%,417,3315
04/24/2023,96.31,96.4,96.31,96.315,0.055,+0.06%,72,3325
04/21/2023,96.335,96.365,96.26,96.26,-0.01,-0.01%,172,3283
04/20/2023,96.155,96.315,96.155,96.27,0.13,+0.14%,228,3234
04/19/2023,96.215,96.215,96.115,96.14,-0.09,-0.09%,489,3211
04/18/2023,96.29,96.29,96.195,96.23,-0.01,-0.01%,202,3256
04/17/2023,96.34,96.34,96.22,96.24,-0.115,-0.12%,571,3311
04/14/2023,96.54,96.55,96.33,96.355,-0.15,-0.16%,141,3194
04/13/2023,96.525,96.6,96.47,96.505,0.005,+0.01%,307,3200
04/12/2023,96.585,96.62,96.405,96.5,0.085,+0.09%,260,3289
04/11/2023,96.485,96.515,96.385,96.415,-0.04,-0.04%,381,3243
04/10/2023,96.455,96.48,96.445,96.455,-0.03,-0.03%,62,3293
04/07/2023,96.525,96.525,96.485,96.485,-0.19,-0.20%,428,3313
04/06/2023,96.785,96.845,96.655,96.675,-0.105,-0.11%,1038,3112
04/05/2023,96.655,96.875,96.605,96.78,0.095,+0.10%,468,2946
04/04/2023,96.615,96.695,96.425,96.685,0.205,+0.21%,929,2899
04/03/2023,96.3,96.505,96.3,96.48,0.12,+0.12%,699,2496
03/31/2023,96.315,96.425,96.24,96.36,0.05,+0.05%,475,2566
03/30/2023,96.29,96.31,96.26,96.31,-0.035,-0.04%,113,2565
03/29/2023,96.315,96.465,96.285,96.345,-0.05,-0.05%,49,2565
03/28/2023,96.475,96.51,96.36,96.395,-0.115,-0.12%,45,2559
03/27/2023,96.715,96.715,96.495,96.51,-0.265,-0.27%,153,2568
03/24/2023,96.775,96.9,96.775,96.775,0.01,+0.01%,812,2621
03/23/2023,96.615,96.765,96.48,96.765,0.24,+0.25%,668,2573
03/22/2023,96.215,96.555,96.215,96.525,0.255,+0.26%,886,2507
03/21/2023,96.33,96.33,96.27,96.27,-0.31,-0.32%,320,2289
03/20/2023,96.605,96.85,96.58,96.58,-0.075,-0.08%,240,2288
03/17/2023,96.42,96.655,96.32,96.655,0.325,+0.34%,157,2317
03/16/2023,96.56,96.575,96.3,96.33,-0.14,-0.15%,203,2310
03/15/2023,96.165,96.69,96.085,96.47,0.225,+0.23%,772,2350
03/14/2023,96.475,96.49,96,96.245,-0.24,-0.25%,2212,2316
03/13/2023,96.005,96.5,95.85,96.485,0.6,+0.63%,1055,1116
03/10/2023,95.465,95.9,95.455,95.885,0.505,+0.53%,1178,1086
03/09/2023,95.19,95.47,95.19,95.38,0.215,+0.23%,486,1261
03/08/2023,95.125,95.25,95.12,95.165,-0.02,-0.02%,842,1164
03/07/2023,95.33,95.34,95.185,95.185,-0.11,-0.12%,452,995
03/06/2023,95.375,95.375,95.29,95.295,-0.015,-0.02%,137,974
03/03/2023,95.26,95.31,95.26,95.31,0.05,+0.05%,176,931
