Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
03/22/2024,95.055,95.09,95.05,95.085,0.02,+0.02%,7179,31065
03/21/2024,95.085,95.095,95.055,95.065,-0.01,-0.01%,6633,29336
03/20/2024,95.005,95.085,95.005,95.075,0.075,+0.08%,11254,29562
03/19/2024,94.99,95.015,94.985,95,0.01,+0.01%,4166,26838
03/18/2024,95.005,95.015,94.975,94.99,-0.02,-0.02%,7858,26592
03/15/2024,95.03,95.035,95,95.01,-0.015,-0.02%,2898,25987
03/14/2024,95.05,95.065,95.02,95.025,-0.035,-0.04%,7636,26306
03/13/2024,95.085,95.085,95.05,95.06,-0.02,-0.02%,5549,25813
03/12/2024,95.115,95.125,95.045,95.08,-0.04,-0.04%,7675,25200
03/11/2024,95.145,95.155,95.115,95.12,-0.03,-0.03%,3623,25455
03/08/2024,95.155,95.22,95.105,95.15,0.005,+0.01%,5994,25572
03/07/2024,95.105,95.15,95.095,95.145,0.035,+0.04%,3381,25432
03/06/2024,95.11,95.14,95.1,95.11,-0.005,-0.01%,4151,24553
03/05/2024,95.075,95.14,95.075,95.115,0.035,+0.04%,6118,23753
03/04/2024,95.145,95.145,95.075,95.08,-0.065,-0.07%,5701,24572
03/01/2024,95.095,95.165,95.075,95.145,0.07,+0.07%,10762,25110
02/29/2024,95.08,95.11,95.04,95.075,-0.005,-0.01%,4741,22613
02/28/2024,95.045,95.085,95.045,95.08,0.045,+0.05%,3174,22029
02/27/2024,95.05,95.08,95.035,95.035,-0.01,-0.01%,2982,21213
02/26/2024,95.075,95.105,95.045,95.045,-0.04,-0.04%,954,21233
02/23/2024,95.085,95.105,95.05,95.085,0,0.00%,2730,21265
02/22/2024,95.125,95.135,95.075,95.085,-0.05,-0.05%,3267,21438
02/21/2024,95.175,95.19,95.12,95.135,-0.03,-0.03%,3115,21134
02/20/2024,95.145,95.2,95.135,95.165,0.02,+0.02%,2727,21311
02/16/2024,95.185,95.185,95.06,95.145,-0.06,-0.06%,4927,20995
02/15/2024,95.2,95.26,95.18,95.205,0.005,+0.01%,2179,21682
02/14/2024,95.135,95.22,95.135,95.2,0.055,+0.06%,5487,21270
02/13/2024,95.33,95.345,95.13,95.145,-0.19,-0.20%,5741,21060
02/12/2024,95.35,95.355,95.325,95.335,0,0.00%,1692,21288
02/09/2024,95.385,95.41,95.33,95.335,-0.045,-0.05%,2757,21193
02/08/2024,95.405,95.41,95.37,95.38,-0.035,-0.04%,2523,20958
02/07/2024,95.43,95.455,95.395,95.415,0,0.00%,1955,20442
02/06/2024,95.35,95.445,95.345,95.415,0.06,+0.06%,2333,20361
02/05/2024,95.42,95.42,95.335,95.355,-0.075,-0.08%,3848,20659
02/02/2024,95.64,95.64,95.38,95.43,-0.215,-0.22%,9180,21274
02/01/2024,95.635,95.71,95.59,95.645,-0.005,-0.01%,3395,23553
01/31/2024,95.52,95.73,95.52,95.65,0.145,+0.15%,6101,23412
01/30/2024,95.55,95.565,95.48,95.505,-0.05,-0.05%,2994,23919
01/29/2024,95.55,95.565,95.545,95.555,0.02,+0.02%,956,23897
01/26/2024,95.6,95.615,95.535,95.535,-0.055,-0.06%,1747,24230
01/25/2024,95.51,95.6,95.5,95.59,0.07,+0.07%,2104,24578
01/24/2024,95.555,95.59,95.51,95.52,-0.015,-0.02%,4191,24933
01/23/2024,95.515,95.555,95.5,95.535,0,0.00%,1992,24819
01/22/2024,95.525,95.55,95.515,95.535,0.015,+0.02%,1581,24446
01/19/2024,95.6,95.6,95.505,95.52,-0.085,-0.09%,3663,24464
01/18/2024,95.59,95.64,95.56,95.605,0.02,+0.02%,5250,24260
01/17/2024,95.725,95.745,95.565,95.585,-0.15,-0.16%,7491,21817
01/16/2024,95.825,95.835,95.705,95.735,-0.125,-0.13%,5010,22241
01/12/2024,95.73,95.875,95.69,95.86,0.145,+0.15%,2991,21264
01/11/2024,95.62,95.735,95.565,95.715,0.105,+0.11%,3684,20972
01/10/2024,95.6,95.63,95.595,95.61,0.03,+0.03%,1765,20084
01/09/2024,95.58,95.6,95.565,95.58,-0.025,-0.03%,2731,19852
01/08/2024,95.56,95.65,95.545,95.605,0.015,+0.02%,2461,20075
01/05/2024,95.57,95.67,95.47,95.59,0.01,+0.01%,3769,19360
01/04/2024,95.64,95.665,95.57,95.58,-0.07,-0.07%,3052,18884
01/03/2024,95.695,95.695,95.625,95.65,-0.05,-0.05%,3899,19359
01/02/2024,95.745,95.745,95.68,95.7,-0.07,-0.07%,1972,19056
12/29/2023,95.75,95.775,95.715,95.77,0.025,+0.03%,1198,18923
12/28/2023,95.78,95.78,95.74,95.745,-0.045,-0.05%,1088,18905
12/27/2023,95.74,95.795,95.735,95.79,0.045,+0.05%,1327,18919
12/26/2023,95.79,95.795,95.72,95.745,-0.045,-0.05%,765,18671
12/22/2023,95.765,95.815,95.745,95.79,0.035,+0.04%,1063,18531
12/21/2023,95.76,95.805,95.71,95.755,0.035,+0.04%,6586,18438
12/20/2023,95.64,95.785,95.64,95.72,0.08,+0.08%,3341,13942
12/19/2023,95.605,95.655,95.6,95.64,0.035,+0.04%,2037,13099
12/18/2023,95.605,95.645,95.595,95.605,0.01,+0.01%,2816,12843
12/15/2023,95.66,95.695,95.555,95.595,-0.07,-0.07%,11538,12220
12/14/2023,95.69,95.825,95.665,95.665,0.06,+0.06%,1924,7441
12/13/2023,95.345,95.685,95.34,95.605,0.265,+0.28%,3104,7640
12/12/2023,95.38,95.435,95.32,95.34,-0.01,-0.01%,1978,6826
12/11/2023,95.34,95.365,95.305,95.35,0,0.00%,532,6731
12/08/2023,95.47,95.47,95.325,95.35,-0.145,-0.15%,1580,6677
12/07/2023,95.45,95.51,95.425,95.495,0.035,+0.04%,1615,6787
12/06/2023,95.5,95.505,95.455,95.46,-0.055,-0.06%,2282,7064
12/05/2023,95.475,95.545,95.465,95.515,0.065,+0.07%,3039,6571
12/04/2023,95.505,95.505,95.435,95.45,-0.075,-0.08%,1323,6546
12/01/2023,95.395,95.56,95.355,95.525,0.175,+0.18%,2205,6496
11/30/2023,95.395,95.425,95.325,95.35,-0.05,-0.05%,1529,6199
11/29/2023,95.28,95.425,95.275,95.4,0.14,+0.15%,1571,6345
11/28/2023,95.145,95.27,95.12,95.26,0.12,+0.13%,2301,6141
11/27/2023,95.105,95.155,95.095,95.14,0.03,+0.03%,912,5944
11/24/2023,95.16,95.16,95.11,95.11,-0.045,-0.05%,152,5950
11/22/2023,95.19,95.215,95.12,95.155,-0.035,-0.04%,1021,5988
11/21/2023,95.18,95.21,95.165,95.19,0.015,+0.02%,1160,5986
11/20/2023,95.195,95.21,95.17,95.175,-0.015,-0.02%,300,5890
11/17/2023,95.26,95.28,95.185,95.19,-0.055,-0.06%,408,5915
11/16/2023,95.195,95.28,95.195,95.245,0.06,+0.06%,811,5840
11/15/2023,95.275,95.28,95.16,95.185,-0.105,-0.11%,683,5610
11/14/2023,95.055,95.295,95.045,95.29,0.225,+0.24%,1364,5649
11/13/2023,95.03,95.075,95.025,95.065,0.025,+0.03%,911,5630
11/10/2023,95.065,95.12,95.03,95.04,-0.025,-0.03%,610,5611
11/09/2023,95.15,95.155,95.05,95.065,-0.08,-0.08%,2278,5525
11/08/2023,95.18,95.185,95.145,95.145,-0.04,-0.04%,1059,5419
11/07/2023,95.165,95.21,95.14,95.185,0.025,+0.03%,1659,5449
11/06/2023,95.245,95.245,95.155,95.16,-0.105,-0.11%,1802,5347
11/03/2023,95.09,95.295,95.09,95.265,0.15,+0.16%,1608,5553
11/02/2023,95.155,95.155,95.08,95.115,0.015,+0.02%,608,5251
11/01/2023,94.99,95.15,94.985,95.1,0.105,+0.11%,1083,5281
10/31/2023,95.045,95.07,94.99,94.995,-0.06,-0.06%,517,4942
10/30/2023,95.065,95.075,95.035,95.055,-0.025,-0.03%,526,4849
10/27/2023,95.05,95.09,95.04,95.08,0.02,+0.02%,591,4860
10/26/2023,94.99,95.075,94.975,95.06,0.075,+0.08%,961,4902
10/25/2023,95.02,95.03,94.98,94.985,-0.035,-0.04%,781,4832
10/24/2023,95.075,95.075,94.995,95.02,-0.035,-0.04%,1194,4858
10/23/2023,95.05,95.08,95.01,95.055,0.005,+0.01%,725,4391
10/20/2023,94.99,95.08,94.985,95.05,0.08,+0.08%,740,4395
10/19/2023,94.91,94.995,94.88,94.97,0.06,+0.06%,1463,4437
10/18/2023,94.92,94.955,94.885,94.91,-0.005,-0.01%,1210,4474
10/17/2023,95,95.01,94.895,94.915,-0.095,-0.10%,935,4484
10/16/2023,95.02,95.04,95.005,95.01,-0.025,-0.03%,460,4637
10/13/2023,95.02,95.07,95.015,95.035,0.015,+0.02%,1124,4718
10/12/2023,95.09,95.1,94.98,95.02,-0.06,-0.06%,1952,4173
10/11/2023,95.125,95.145,95.07,95.08,-0.035,-0.04%,1363,3467
10/10/2023,95.15,95.16,95.07,95.115,-0.03,-0.03%,662,3144
10/09/2023,95.06,95.17,95.06,95.145,0.145,+0.15%,240,3130
10/06/2023,95.07,95.08,94.94,95,-0.07,-0.07%,748,3153
10/05/2023,95.025,95.08,95.01,95.07,0.035,+0.04%,1344,3132
10/04/2023,94.925,95.035,94.915,95.035,0.12,+0.13%,850,2760
10/03/2023,94.93,94.965,94.89,94.915,-0.01,-0.01%,1757,2640
10/02/2023,94.955,94.955,94.915,94.925,-0.06,-0.06%,523,2267
09/29/2023,94.985,95.015,94.965,94.985,0.015,+0.02%,449,2185
09/28/2023,94.905,94.985,94.885,94.97,0.075,+0.08%,562,2203
09/27/2023,94.97,94.975,94.88,94.895,-0.055,-0.06%,621,2206
09/26/2023,94.94,94.965,94.915,94.95,0.01,+0.01%,551,2115
09/25/2023,94.945,94.97,94.93,94.94,0.005,+0.01%,480,2005
09/22/2023,94.945,94.975,94.91,94.935,0.01,+0.01%,470,1902
09/21/2023,94.86,94.96,94.855,94.925,0,0.00%,601,1903
09/20/2023,94.99,95.03,94.85,94.925,-0.035,-0.04%,948,1840
09/19/2023,95.03,95.035,94.96,94.96,-0.06,-0.06%,527,1765
09/18/2023,95.06,95.06,94.995,95.02,-0.035,-0.04%,1219,1751
09/15/2023,95.075,95.09,95.02,95.055,-0.03,-0.03%,695,1170
09/14/2023,95.135,95.145,95.06,95.085,-0.035,-0.04%,331,1404
09/13/2023,95.08,95.15,95.01,95.12,0.01,+0.01%,576,1286
09/12/2023,95.14,95.14,95.08,95.11,-0.025,-0.03%,454,1183
09/11/2023,95.13,95.145,95.125,95.135,-0.005,-0.01%,48,1014
09/08/2023,95.21,95.21,95.13,95.14,-0.045,-0.05%,77,1024
09/07/2023,95.115,95.195,95.085,95.185,0.08,+0.08%,332,1028
09/06/2023,95.18,95.21,95.095,95.105,-0.065,-0.07%,373,1000
09/05/2023,95.275,95.275,95.165,95.17,-0.14,-0.15%,776,1031
09/01/2023,95.3,95.43,95.27,95.31,-0.005,-0.01%,825,909
08/31/2023,95.3,95.325,95.255,95.315,0.03,+0.03%,141,843
08/30/2023,95.245,95.33,95.215,95.285,0.025,+0.03%,56,853
08/29/2023,95.14,95.28,95.09,95.26,0.145,+0.15%,84,869
08/28/2023,95.095,95.125,95.07,95.115,-0.01,-0.01%,125,856
08/25/2023,95.175,95.185,95.09,95.125,-0.075,-0.08%,205,849
08/24/2023,95.275,95.275,95.19,95.2,-0.09,-0.09%,333,777
08/23/2023,95.195,95.325,95.19,95.29,0.095,+0.10%,112,786
08/22/2023,95.245,95.255,95.185,95.195,-0.06,-0.06%,197,780
08/21/2023,95.28,95.285,95.235,95.255,-0.06,-0.06%,57,838
08/18/2023,95.355,95.355,95.3,95.315,0.025,+0.03%,102,832
08/17/2023,95.24,95.325,95.235,95.29,0.02,+0.02%,199,829
08/16/2023,95.345,95.36,95.25,95.27,-0.03,-0.03%,238,846
08/15/2023,95.275,95.35,95.225,95.3,0.005,+0.01%,290,826
08/14/2023,95.375,95.39,95.275,95.295,-0.09,-0.09%,180,858
08/11/2023,95.45,95.485,95.36,95.385,-0.085,-0.09%,218,868
08/10/2023,95.475,95.57,95.435,95.47,-0.02,-0.02%,241,832
08/09/2023,95.535,95.545,95.48,95.49,-0.045,-0.05%,135,861
08/08/2023,95.55,95.58,95.51,95.535,-0.005,-0.01%,297,858
08/07/2023,95.47,95.545,95.435,95.54,0.04,+0.04%,202,855
08/04/2023,95.38,95.535,95.325,95.5,0.105,+0.11%,334,852
08/03/2023,95.39,95.435,95.355,95.395,-0.015,-0.02%,342,794
08/02/2023,95.375,95.435,95.345,95.41,0.065,+0.07%,184,865
08/01/2023,95.395,95.395,95.325,95.345,-0.02,-0.02%,154,876
07/31/2023,95.34,95.405,95.325,95.365,0.03,+0.03%,204,894
07/28/2023,95.37,95.41,95.335,95.335,0.04,+0.04%,254,903
07/27/2023,95.36,95.47,95.295,95.295,-0.155,-0.16%,117,917
07/26/2023,95.38,95.46,95.34,95.45,0.06,+0.06%,139,965
07/25/2023,95.385,95.425,95.365,95.39,-0.045,-0.05%,245,926
07/24/2023,95.5,95.515,95.4,95.435,-0.05,-0.05%,142,940
07/21/2023,95.475,95.485,95.475,95.485,-0.035,-0.04%,20,877
07/20/2023,95.58,95.58,95.46,95.52,-0.1,-0.10%,130,877
07/19/2023,95.66,95.69,95.59,95.62,-0.01,-0.01%,70,961
07/18/2023,95.68,95.725,95.61,95.63,-0.03,-0.03%,40,940
07/17/2023,95.655,95.68,95.62,95.66,0.01,+0.01%,71,938
07/14/2023,95.77,95.77,95.62,95.65,-0.165,-0.17%,108,947
07/13/2023,95.77,95.825,95.745,95.815,0.175,+0.18%,312,1004
07/12/2023,95.64,95.67,95.64,95.64,0.215,+0.23%,153,1033
07/11/2023,95.445,95.51,95.425,95.425,-0.035,-0.04%,43,1133
07/10/2023,95.345,95.46,95.345,95.46,0.09,+0.09%,1502,1126
07/07/2023,95.27,95.43,95.27,95.37,0.095,+0.10%,36,628
07/06/2023,95.155,95.275,95.115,95.275,-0.07,-0.07%,55,621
07/05/2023,95.395,95.415,95.345,95.345,-0.035,-0.04%,36,632
07/03/2023,95.325,95.48,95.325,95.38,-0.07,-0.07%,15,638
06/30/2023,95.465,95.49,95.38,95.45,-0.015,-0.02%,334,636
06/29/2023,95.465,95.465,95.43,95.465,-0.18,-0.19%,328,707
06/28/2023,95.615,95.655,95.615,95.645,0.05,+0.05%,2,760
06/27/2023,95.6,95.6,95.595,95.595,-0.105,-0.11%,23,760
06/26/2023,95.74,95.77,95.7,95.7,-0.005,-0.01%,96,760
06/23/2023,95.665,95.705,95.665,95.705,0.08,+0.08%,389,783
06/22/2023,95.66,95.66,95.625,95.625,-0.125,-0.13%,49,841
06/21/2023,95.775,95.775,95.75,95.75,0,0.00%,93,841
06/20/2023,95.775,95.775,95.75,95.75,0.02,+0.02%,139,842
06/16/2023,95.73,95.73,95.695,95.73,-0.09,-0.09%,8,782
06/15/2023,95.71,95.82,95.71,95.82,0.06,+0.06%,452,782
06/14/2023,95.89,95.89,95.715,95.76,-0.025,-0.03%,36,972
06/13/2023,96.05,96.05,95.785,95.785,-0.17,-0.18%,73,970
06/12/2023,95.955,95.965,95.955,95.955,0.025,+0.03%,349,955
06/09/2023,95.93,95.93,95.93,95.93,-0.125,-0.13%,214,899
06/08/2023,96.055,96.11,95.98,96.055,0.025,+0.03%,24,899
06/07/2023,95.975,96.145,95.97,96.03,-0.09,-0.09%,86,877
06/06/2023,96.12,96.25,96.12,96.12,-0.085,-0.09%,0,885
06/05/2023,96.07,96.205,96.07,96.205,0.055,+0.06%,7,885
06/02/2023,96.145,96.15,96.145,96.15,-0.225,-0.23%,44,890
06/01/2023,96.375,96.375,96.375,96.375,0.09,+0.09%,2,903
05/31/2023,96.27,96.285,96.27,96.285,0.115,+0.12%,55,914
05/30/2023,96.04,96.17,96.04,96.17,0.155,+0.16%,638,962
05/26/2023,96.015,96.015,95.99,96.015,-0.12,-0.12%,1,439
05/25/2023,96.18,96.205,96.135,96.135,-0.2,-0.21%,209,438
05/24/2023,96.42,96.42,96.335,96.335,-0.06,-0.06%,127,342
05/23/2023,96.325,96.395,96.325,96.395,-0.01,-0.01%,187,364
05/22/2023,96.39,96.405,96.39,96.405,-0.04,-0.04%,7,231
05/19/2023,96.5,96.565,96.38,96.445,-0.035,-0.04%,22,224
05/18/2023,96.635,96.66,96.48,96.48,-0.17,-0.18%,52,215
05/17/2023,96.65,96.765,96.64,96.65,-0.1,-0.10%,8,187
05/16/2023,96.77,96.87,96.75,96.75,-0.075,-0.08%,3,185
05/15/2023,96.825,96.825,96.825,96.825,-0.005,-0.01%,5,185
05/12/2023,96.935,96.965,96.83,96.83,-0.11,-0.11%,15,189
05/11/2023,96.94,97.055,96.915,96.94,-0.005,-0.01%,66,192
05/10/2023,96.84,96.96,96.84,96.945,0.16,+0.17%,3,192
05/09/2023,96.785,96.785,96.785,96.785,0.01,+0.01%,40,190
05/08/2023,96.775,96.775,96.775,96.775,-0.105,-0.11%,121,177
05/05/2023,96.88,96.88,96.88,96.88,-0.25,-0.26%,0,256
05/04/2023,97.13,97.13,97.13,97.13,0.28,+0.29%,151,256
05/03/2023,96.91,96.955,96.77,96.85,0.08,+0.08%,68,108
05/02/2023,96.77,96.77,96.77,96.77,0.195,+0.20%,0,88
05/01/2023,96.575,96.575,96.575,96.575,-0.095,-0.10%,0,88
04/28/2023,96.67,96.67,96.67,96.67,0.025,+0.03%,0,88
04/27/2023,96.645,96.645,96.645,96.645,-0.19,-0.20%,0,88
04/26/2023,96.835,96.835,96.835,96.835,-0.035,-0.04%,1,88
04/25/2023,96.87,96.87,96.87,96.87,0.295,+0.31%,0,88
04/24/2023,96.54,96.575,96.54,96.575,0.05,+0.05%,18,89
04/21/2023,96.525,96.525,96.525,96.525,-0.005,-0.01%,0,80
04/20/2023,96.53,96.53,96.53,96.53,0.135,+0.14%,0,80
04/19/2023,96.395,96.395,96.395,96.395,-0.09,-0.09%,0,80
04/18/2023,96.485,96.485,96.485,96.485,-0.01,-0.01%,0,80
04/17/2023,96.495,96.495,96.495,96.495,-0.115,-0.12%,0,80
04/14/2023,96.61,96.61,96.61,96.61,-0.15,-0.16%,6,80
04/13/2023,96.76,96.76,96.76,96.76,0.005,+0.01%,0,80
04/12/2023,96.755,96.755,96.755,96.755,0.085,+0.09%,0,80
04/11/2023,96.67,96.67,96.67,96.67,-0.05,-0.05%,0,80
04/10/2023,96.72,96.72,96.72,96.72,-0.03,-0.03%,0,80
04/07/2023,96.75,96.75,96.75,96.75,-0.19,-0.20%,1,80
04/06/2023,96.94,96.94,96.94,96.94,-0.105,-0.11%,2,80
04/05/2023,97.045,97.045,97.045,97.045,0.095,+0.10%,4,81
04/04/2023,96.95,96.95,96.95,96.95,0.2,+0.21%,0,80
04/03/2023,96.75,96.75,96.75,96.75,0.165,+0.17%,0,80
03/31/2023,96.635,96.635,96.585,96.585,0.05,+0.05%,1,80
03/30/2023,96.535,96.535,96.535,96.535,-0.035,-0.04%,0,80
03/29/2023,96.635,96.635,96.57,96.57,-0.03,-0.03%,4,80
03/28/2023,96.6,96.6,96.6,96.6,-0.11,-0.11%,0,80
03/27/2023,96.83,96.83,96.71,96.71,-0.265,-0.27%,10,80
03/24/2023,96.975,96.975,96.975,96.975,-0.005,-0.01%,0,80
03/23/2023,96.98,96.98,96.98,96.98,0.225,+0.23%,0,80
03/22/2023,96.75,96.755,96.75,96.755,0.275,+0.29%,25,80
03/21/2023,96.48,96.48,96.48,96.48,-0.28,-0.29%,0,55
03/20/2023,96.76,96.76,96.76,96.76,-0.075,-0.08%,0,55
03/17/2023,96.75,96.835,96.75,96.835,0.33,+0.34%,1,55
03/16/2023,96.595,96.595,96.505,96.505,-0.09,-0.09%,46,54
03/15/2023,96.74,96.74,96.595,96.595,0.21,+0.22%,1,8
03/14/2023,96.3,96.385,96.21,96.385,-0.215,-0.22%,3,7
