Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/07/2024,94.955,94.97,94.945,94.95,-0.01,-0.01%,15898,86961
05/06/2024,94.975,94.995,94.955,94.96,-0.01,-0.01%,24758,82325
05/03/2024,94.925,95.045,94.915,94.97,0.045,+0.05%,31943,94527
05/02/2024,94.88,94.93,94.87,94.925,0.035,+0.04%,25359,97054
05/01/2024,94.845,94.9,94.825,94.89,0.045,+0.05%,36441,89688
04/30/2024,94.9,94.905,94.84,94.845,-0.055,-0.06%,30029,83068
04/29/2024,94.895,94.915,94.89,94.9,0.01,+0.01%,10859,79310
04/26/2024,94.9,94.94,94.88,94.89,-0.01,-0.01%,18064,77395
04/25/2024,94.965,94.985,94.885,94.9,-0.06,-0.06%,18288,76812
04/24/2024,94.975,94.975,94.945,94.96,-0.02,-0.02%,18277,74805
04/23/2024,94.945,94.99,94.925,94.98,0.035,+0.04%,12592,73410
04/22/2024,94.935,94.955,94.92,94.945,-0.005,-0.01%,7297,71802
04/19/2024,94.94,95.015,94.935,94.95,0.02,+0.02%,13992,70578
04/18/2024,94.975,94.98,94.93,94.93,-0.04,-0.04%,18654,68610
04/17/2024,94.945,94.975,94.935,94.97,0.005,+0.01%,12338,63143
04/16/2024,94.985,94.985,94.925,94.965,-0.005,-0.01%,33161,63309
04/15/2024,95.02,95.03,94.92,94.97,-0.04,-0.04%,16905,57158
04/12/2024,94.965,95.03,94.965,95.01,0.05,+0.05%,14327,59262
04/11/2024,94.945,95,94.895,94.96,0.02,+0.02%,17540,60300
04/10/2024,95.15,95.165,94.915,94.94,-0.215,-0.23%,43486,58150
04/09/2024,95.11,95.165,95.11,95.155,0.04,+0.04%,9365,61219
04/08/2024,95.135,95.135,95.11,95.115,-0.035,-0.04%,10738,59220
04/05/2024,95.22,95.23,95.14,95.15,-0.075,-0.08%,13226,59211
04/04/2024,95.19,95.245,95.17,95.225,0.05,+0.05%,12873,57314
04/03/2024,95.17,95.19,95.135,95.175,0.01,+0.01%,17698,56751
04/02/2024,95.15,95.17,95.14,95.165,0.025,+0.03%,11873,54223
04/01/2024,95.21,95.23,95.125,95.14,-0.07,-0.07%,11302,50652
03/28/2024,95.255,95.255,95.195,95.21,-0.05,-0.05%,7766,51762
03/27/2024,95.25,95.27,95.24,95.26,0.01,+0.01%,18415,52161
03/26/2024,95.265,95.27,95.24,95.25,-0.015,-0.02%,4133,52402
03/25/2024,95.305,95.305,95.26,95.265,-0.035,-0.04%,6038,53067
03/22/2024,95.27,95.31,95.265,95.3,0.025,+0.03%,5628,55902
03/21/2024,95.3,95.315,95.265,95.275,-0.02,-0.02%,13383,55780
03/20/2024,95.2,95.305,95.2,95.295,0.095,+0.10%,22087,52813
03/19/2024,95.19,95.215,95.18,95.2,0.015,+0.02%,12277,48360
03/18/2024,95.2,95.22,95.17,95.185,-0.025,-0.03%,10906,48689
03/15/2024,95.235,95.245,95.2,95.21,-0.02,-0.02%,5279,48967
03/14/2024,95.26,95.275,95.22,95.23,-0.045,-0.05%,12701,49230
03/13/2024,95.305,95.31,95.26,95.275,-0.025,-0.03%,8881,47767
03/12/2024,95.345,95.37,95.27,95.3,-0.055,-0.06%,11317,45214
03/11/2024,95.385,95.395,95.35,95.355,-0.035,-0.04%,3412,44838
03/08/2024,95.38,95.475,95.325,95.39,0.02,+0.02%,7099,44801
03/07/2024,95.335,95.385,95.32,95.37,0.04,+0.04%,11503,44365
03/06/2024,95.335,95.375,95.325,95.33,-0.015,-0.02%,5410,43327
03/05/2024,95.3,95.375,95.295,95.345,0.045,+0.05%,9812,42469
03/04/2024,95.37,95.37,95.29,95.3,-0.075,-0.08%,2991,42254
03/01/2024,95.315,95.39,95.28,95.375,0.09,+0.09%,10108,41803
02/29/2024,95.3,95.325,95.245,95.285,-0.01,-0.01%,7483,41582
02/28/2024,95.245,95.3,95.245,95.295,0.06,+0.06%,3995,41524
02/27/2024,95.255,95.29,95.235,95.235,-0.015,-0.02%,5694,42874
02/26/2024,95.28,95.325,95.25,95.25,-0.045,-0.05%,1981,43226
02/23/2024,95.285,95.325,95.245,95.295,0.01,+0.01%,5683,43586
02/22/2024,95.335,95.355,95.27,95.285,-0.065,-0.07%,8427,43232
02/21/2024,95.39,95.42,95.33,95.35,-0.04,-0.04%,8103,42866
02/20/2024,95.37,95.435,95.355,95.39,0.025,+0.03%,6794,40758
02/16/2024,95.425,95.425,95.265,95.365,-0.07,-0.07%,4431,38155
02/15/2024,95.425,95.51,95.41,95.435,0.005,+0.01%,9307,37648
02/14/2024,95.345,95.46,95.345,95.43,0.07,+0.07%,7080,35222
02/13/2024,95.575,95.635,95.34,95.36,-0.22,-0.23%,12188,36371
02/12/2024,95.585,95.605,95.57,95.58,0,0.00%,3963,45520
02/09/2024,95.63,95.66,95.565,95.58,-0.05,-0.05%,12486,36416
02/08/2024,95.665,95.67,95.62,95.63,-0.04,-0.04%,7007,38066
02/07/2024,95.675,95.72,95.655,95.67,-0.01,-0.01%,5137,36844
02/06/2024,95.605,95.715,95.605,95.68,0.07,+0.07%,4594,31831
02/05/2024,95.69,95.69,95.595,95.61,-0.095,-0.10%,5847,31662
02/02/2024,95.925,95.925,95.64,95.705,-0.22,-0.23%,13797,31409
02/01/2024,95.915,96,95.86,95.925,-0.005,-0.01%,4505,31332
01/31/2024,95.785,96,95.78,95.93,0.165,+0.17%,8794,31238
01/30/2024,95.825,95.845,95.735,95.765,-0.06,-0.06%,3715,30693
01/29/2024,95.81,95.835,95.805,95.825,0.03,+0.03%,2744,30456
01/26/2024,95.87,95.885,95.795,95.795,-0.065,-0.07%,3251,30726
01/25/2024,95.775,95.875,95.76,95.86,0.07,+0.07%,3441,29932
01/24/2024,95.82,95.865,95.775,95.79,-0.01,-0.01%,3691,30414
01/23/2024,95.78,95.82,95.765,95.8,-0.005,-0.01%,1378,30433
01/22/2024,95.785,95.82,95.775,95.805,0.025,+0.03%,10465,30399
01/19/2024,95.875,95.88,95.77,95.78,-0.09,-0.09%,7190,28694
01/18/2024,95.87,95.915,95.835,95.87,0.01,+0.01%,6901,27545
01/17/2024,96.025,96.045,95.84,95.86,-0.17,-0.18%,4625,25022
01/16/2024,96.11,96.12,95.99,96.03,-0.115,-0.12%,6543,25498
01/12/2024,96.005,96.16,95.96,96.145,0.15,+0.16%,6051,25600
01/11/2024,95.885,96.015,95.835,95.995,0.13,+0.14%,3974,26080
01/10/2024,95.86,95.895,95.855,95.865,0.025,+0.03%,1869,24923
01/09/2024,95.845,95.86,95.82,95.84,-0.02,-0.02%,2098,24800
01/08/2024,95.85,95.92,95.8,95.86,0.015,+0.02%,3286,24346
01/05/2024,95.845,95.935,95.715,95.845,-0.005,-0.01%,3695,23191
01/04/2024,95.92,95.95,95.835,95.85,-0.085,-0.09%,1930,23187
01/03/2024,95.96,95.965,95.9,95.935,-0.03,-0.03%,3467,22865
01/02/2024,96.045,96.045,95.945,95.965,-0.085,-0.09%,1447,21270
12/29/2023,96.025,96.06,95.98,96.05,0.035,+0.04%,920,20954
12/28/2023,96.04,96.05,96.015,96.015,-0.055,-0.06%,1098,20869
12/27/2023,96.005,96.07,95.995,96.07,0.06,+0.06%,1964,20664
12/26/2023,96.055,96.055,95.98,96.01,-0.035,-0.04%,839,19913
12/22/2023,96.03,96.08,96.005,96.045,0.025,+0.03%,2400,19672
12/21/2023,96.03,96.075,95.975,96.02,0.03,+0.03%,2890,19264
12/20/2023,95.91,96.05,95.905,95.99,0.09,+0.09%,3548,18900
12/19/2023,95.88,95.93,95.865,95.9,0.025,+0.03%,1525,17733
12/18/2023,95.875,95.92,95.865,95.875,0.01,+0.01%,1640,17557
12/15/2023,95.94,95.975,95.82,95.865,-0.07,-0.07%,2386,17808
12/14/2023,95.955,96.105,95.935,95.935,0.065,+0.07%,5305,17487
12/13/2023,95.585,95.95,95.575,95.87,0.3,+0.31%,5672,17335
12/12/2023,95.595,95.69,95.55,95.57,-0.015,-0.02%,3600,16191
12/11/2023,95.575,95.595,95.53,95.585,0.01,+0.01%,1241,18490
12/08/2023,95.72,95.72,95.555,95.575,-0.18,-0.19%,4258,18504
12/07/2023,95.72,95.77,95.67,95.755,0.045,+0.05%,6225,17971
12/06/2023,95.755,95.76,95.705,95.71,-0.065,-0.07%,3772,15526
12/05/2023,95.725,95.81,95.72,95.775,0.07,+0.07%,3868,15453
12/04/2023,95.785,95.795,95.685,95.705,-0.085,-0.09%,3842,13436
12/01/2023,95.64,95.825,95.59,95.79,0.2,+0.21%,3326,12137
11/30/2023,95.65,95.685,95.565,95.59,-0.065,-0.07%,1872,11957
11/29/2023,95.54,95.685,95.54,95.655,0.155,+0.16%,4852,12159
11/28/2023,95.355,95.515,95.33,95.5,0.145,+0.15%,4676,10122
11/27/2023,95.315,95.375,95.295,95.355,0.04,+0.04%,1645,8375
11/24/2023,95.345,95.365,95.31,95.315,-0.045,-0.05%,371,8482
11/22/2023,95.385,95.435,95.32,95.36,-0.045,-0.05%,2522,8480
11/21/2023,95.385,95.43,95.37,95.405,0.025,+0.03%,1200,7502
11/20/2023,95.415,95.42,95.37,95.38,-0.02,-0.02%,486,7407
11/17/2023,95.465,95.505,95.39,95.4,-0.06,-0.06%,785,7330
11/16/2023,95.405,95.5,95.405,95.46,0.075,+0.08%,694,6967
11/15/2023,95.48,95.5,95.355,95.385,-0.12,-0.13%,1261,6832
11/14/2023,95.245,95.515,95.24,95.505,0.245,+0.26%,2858,6628
11/13/2023,95.215,95.27,95.21,95.26,0.035,+0.04%,1249,5601
11/10/2023,95.255,95.315,95.215,95.225,-0.04,-0.04%,1438,5870
11/09/2023,95.37,95.37,95.245,95.265,-0.09,-0.09%,2580,5557
11/08/2023,95.4,95.4,95.35,95.355,-0.035,-0.04%,1192,4925
11/07/2023,95.37,95.425,95.345,95.39,0.03,+0.03%,1034,4758
11/06/2023,95.44,95.44,95.36,95.36,-0.13,-0.14%,1038,4157
11/03/2023,95.29,95.525,95.285,95.49,0.175,+0.18%,1389,4194
11/02/2023,95.345,95.375,95.28,95.315,0.01,+0.01%,1881,4281
11/01/2023,95.175,95.355,95.175,95.305,0.125,+0.13%,1471,4224
10/31/2023,95.26,95.26,95.175,95.18,-0.06,-0.06%,1143,4006
10/30/2023,95.26,95.26,95.215,95.24,-0.025,-0.03%,115,3897
10/27/2023,95.225,95.275,95.225,95.265,0.025,+0.03%,804,3873
10/26/2023,95.165,95.26,95.145,95.24,0.08,+0.08%,982,3563
10/25/2023,95.21,95.215,95.15,95.16,-0.045,-0.05%,212,3522
10/24/2023,95.255,95.275,95.18,95.205,-0.04,-0.04%,407,3570
10/23/2023,95.22,95.28,95.18,95.245,0.025,+0.03%,1126,3538
10/20/2023,95.155,95.26,95.14,95.22,0.095,+0.10%,612,3567
10/19/2023,95.06,95.15,95.025,95.125,0.055,+0.06%,869,3476
10/18/2023,95.09,95.12,95.035,95.07,-0.01,-0.01%,449,3376
10/17/2023,95.17,95.18,95.05,95.08,-0.11,-0.12%,753,3415
10/16/2023,95.195,95.225,95.175,95.19,-0.025,-0.03%,414,3289
10/13/2023,95.235,95.26,95.2,95.215,0.005,+0.01%,229,3266
10/12/2023,95.275,95.29,95.165,95.21,-0.065,-0.07%,597,3289
10/11/2023,95.31,95.355,95.26,95.275,-0.045,-0.05%,942,3224
10/10/2023,95.305,95.37,95.265,95.32,-0.035,-0.04%,255,2812
10/09/2023,95.27,95.38,95.27,95.355,0.165,+0.17%,145,2781
10/06/2023,95.26,95.265,95.115,95.19,-0.065,-0.07%,918,2728
10/05/2023,95.2,95.275,95.195,95.255,0.035,+0.04%,641,2476
10/04/2023,95.105,95.22,95.09,95.22,0.12,+0.13%,727,2383
10/03/2023,95.11,95.155,95.075,95.1,-0.015,-0.02%,976,2439
10/02/2023,95.16,95.16,95.11,95.115,-0.07,-0.07%,195,2472
09/29/2023,95.195,95.225,95.175,95.185,0.02,+0.02%,629,2445
09/28/2023,95.105,95.185,95.075,95.165,0.075,+0.08%,819,2453
09/27/2023,95.155,95.175,95.075,95.09,-0.055,-0.06%,128,2476
09/26/2023,95.13,95.16,95.11,95.145,0.01,+0.01%,239,2496
09/25/2023,95.145,95.17,95.125,95.135,0.005,+0.01%,144,2556
09/22/2023,95.145,95.175,95.105,95.13,0.01,+0.01%,369,2562
09/21/2023,95.055,95.15,95.04,95.12,-0.015,-0.02%,848,2610
09/20/2023,95.19,95.25,95.045,95.135,-0.035,-0.04%,578,2582
09/19/2023,95.25,95.25,95.165,95.17,-0.07,-0.07%,431,2759
09/18/2023,95.24,95.25,95.215,95.24,-0.045,-0.05%,297,2931
09/15/2023,95.28,95.3,95.255,95.285,-0.04,-0.04%,199,3015
09/14/2023,95.38,95.395,95.3,95.325,-0.04,-0.04%,358,2910
09/13/2023,95.32,95.395,95.245,95.365,0.015,+0.02%,296,2797
09/12/2023,95.35,95.35,95.32,95.35,-0.03,-0.03%,79,2760
09/11/2023,95.38,95.39,95.36,95.38,-0.005,-0.01%,239,2781
09/08/2023,95.43,95.47,95.375,95.385,-0.05,-0.05%,230,2649
09/07/2023,95.375,95.44,95.325,95.435,0.085,+0.09%,416,2589
09/06/2023,95.35,95.46,95.345,95.35,-0.07,-0.07%,264,2544
09/05/2023,95.5,95.515,95.42,95.42,-0.15,-0.16%,381,2525
09/01/2023,95.58,95.7,95.535,95.57,-0.01,-0.01%,305,2397
08/31/2023,95.535,95.585,95.515,95.58,0.03,+0.03%,3,2375
08/30/2023,95.505,95.59,95.47,95.55,0.03,+0.03%,66,2375
08/29/2023,95.395,95.545,95.35,95.52,0.145,+0.15%,176,2355
08/28/2023,95.34,95.385,95.33,95.375,-0.01,-0.01%,132,2343
08/25/2023,95.42,95.435,95.34,95.385,-0.065,-0.07%,185,2249
08/24/2023,95.515,95.525,95.445,95.45,-0.085,-0.09%,245,2168
08/23/2023,95.425,95.57,95.42,95.535,0.1,+0.10%,221,2091
08/22/2023,95.495,95.495,95.415,95.435,-0.06,-0.06%,83,2035
08/21/2023,95.505,95.505,95.47,95.495,-0.06,-0.06%,166,2037
08/18/2023,95.58,95.595,95.55,95.555,0.025,+0.03%,209,2120
08/17/2023,95.48,95.565,95.475,95.53,0.01,+0.01%,184,2181
08/16/2023,95.6,95.615,95.5,95.52,-0.03,-0.03%,145,2302
08/15/2023,95.535,95.605,95.465,95.55,0,0.00%,148,2419
08/14/2023,95.555,95.575,95.53,95.55,-0.095,-0.10%,327,2446
08/11/2023,95.65,95.75,95.625,95.645,-0.1,-0.10%,391,2648
08/10/2023,95.765,95.86,95.705,95.745,-0.025,-0.03%,221,2860
08/09/2023,95.805,95.835,95.765,95.77,-0.05,-0.05%,85,2763
08/08/2023,95.85,95.865,95.795,95.82,0.005,+0.01%,156,2743
08/07/2023,95.815,95.815,95.705,95.815,0.045,+0.05%,231,2684
08/04/2023,95.605,95.8,95.585,95.77,0.12,+0.13%,422,2679
08/03/2023,95.635,95.68,95.61,95.65,-0.015,-0.02%,275,2594
08/02/2023,95.63,95.69,95.605,95.665,0.06,+0.06%,72,2692
08/01/2023,95.665,95.67,95.595,95.605,-0.025,-0.03%,104,2629
07/31/2023,95.65,95.67,95.59,95.63,0.03,+0.03%,91,2530
07/28/2023,95.62,95.685,95.59,95.6,0.035,+0.04%,287,2477
07/27/2023,95.735,95.76,95.56,95.565,-0.17,-0.18%,626,2451
07/26/2023,95.7,95.75,95.615,95.735,0.065,+0.07%,809,2097
07/25/2023,95.665,95.685,95.625,95.67,-0.055,-0.06%,146,1579
07/24/2023,95.78,95.81,95.68,95.725,-0.05,-0.05%,58,1583
07/21/2023,95.775,95.775,95.75,95.775,-0.035,-0.04%,22,1585
07/20/2023,95.85,95.85,95.745,95.81,-0.105,-0.11%,178,1566
07/19/2023,95.96,95.99,95.885,95.915,-0.005,-0.01%,394,1527
07/18/2023,95.995,96.02,95.915,95.92,-0.03,-0.03%,1023,1424
07/17/2023,95.925,95.965,95.91,95.95,0.01,+0.01%,93,497
07/14/2023,96.01,96.01,95.91,95.94,-0.18,-0.19%,123,464
07/13/2023,95.98,96.14,95.98,96.12,0.195,+0.20%,488,401
07/12/2023,95.77,95.96,95.77,95.925,0.22,+0.23%,171,267
07/11/2023,95.79,95.795,95.705,95.705,-0.035,-0.04%,217,267
07/10/2023,95.63,95.755,95.61,95.74,0.1,+0.10%,481,278
07/07/2023,95.57,95.705,95.525,95.64,0.095,+0.10%,104,222
07/06/2023,95.61,95.615,95.365,95.545,-0.065,-0.07%,229,211
07/05/2023,95.7,95.7,95.6,95.61,-0.04,-0.04%,233,303
07/03/2023,95.65,95.75,95.61,95.65,-0.08,-0.08%,77,443
06/30/2023,95.79,95.79,95.68,95.73,-0.035,-0.04%,963,511
06/29/2023,95.79,95.79,95.75,95.765,-0.18,-0.19%,58,520
06/28/2023,95.965,95.965,95.945,95.945,0.06,+0.06%,49,543
06/27/2023,95.92,95.92,95.885,95.885,-0.105,-0.11%,23,592
06/26/2023,96.02,96.03,95.99,95.99,0,0.00%,93,599
06/23/2023,96.035,96.065,95.95,95.99,0.05,+0.05%,593,560
06/22/2023,95.985,96,95.92,95.94,-0.13,-0.14%,73,309
06/21/2023,96.07,96.07,96.07,96.07,0.005,+0.01%,25,314
06/20/2023,96.065,96.065,96.065,96.065,0.03,+0.03%,12,314
06/16/2023,96.035,96.035,96.035,96.035,-0.09,-0.09%,1,326
06/15/2023,96.005,96.125,96.005,96.125,0.06,+0.06%,14,326
06/14/2023,96.065,96.065,96.065,96.065,-0.005,-0.01%,25,338
06/13/2023,96.195,96.355,96.07,96.07,-0.165,-0.17%,14,347
06/12/2023,96.235,96.235,96.235,96.235,0.03,+0.03%,60,346
06/09/2023,96.205,96.205,96.205,96.205,-0.12,-0.12%,188,286
06/08/2023,96.325,96.325,96.325,96.325,0.025,+0.03%,2,115
06/07/2023,96.3,96.3,96.3,96.3,-0.09,-0.09%,62,115
06/06/2023,96.39,96.39,96.39,96.39,-0.085,-0.09%,0,53
06/05/2023,96.475,96.475,96.475,96.475,0.055,+0.06%,2,53
06/02/2023,96.42,96.42,96.42,96.42,-0.225,-0.23%,2,53
06/01/2023,96.55,96.645,96.55,96.645,0.09,+0.09%,6,53
05/31/2023,96.555,96.555,96.555,96.555,0.115,+0.12%,0,49
05/30/2023,96.44,96.44,96.44,96.44,0.18,+0.19%,0,49
05/26/2023,96.26,96.26,96.255,96.26,-0.12,-0.12%,1,49
05/25/2023,96.38,96.38,96.38,96.38,-0.18,-0.19%,34,50
05/24/2023,96.56,96.61,96.56,96.56,-0.045,-0.05%,0,44
05/23/2023,96.605,96.605,96.56,96.605,-0.005,-0.01%,43,44
05/22/2023,96.61,96.61,96.61,96.61,-0.04,-0.04%,0,70
05/19/2023,96.65,96.73,96.65,96.65,-0.035,-0.04%,0,70
05/18/2023,96.765,96.765,96.685,96.685,-0.17,-0.18%,3,70
05/17/2023,96.855,96.855,96.855,96.855,-0.085,-0.09%,1,70
05/16/2023,96.92,97.03,96.92,96.94,-0.06,-0.06%,2,70
05/15/2023,97,97,97,97,-0.005,-0.01%,5,70
05/12/2023,97.005,97.005,97.005,97.005,-0.11,-0.11%,0,72
05/11/2023,97.115,97.115,97.115,97.115,-0.005,-0.01%,0,72
05/10/2023,97.035,97.14,97.035,97.12,0.16,+0.17%,3,72
05/09/2023,96.96,96.96,96.96,96.96,0.02,+0.02%,0,69
05/08/2023,96.94,96.94,96.94,96.94,-0.105,-0.11%,0,69
05/05/2023,97.045,97.045,97.045,97.045,-0.25,-0.26%,0,69
05/04/2023,97.295,97.295,97.295,97.295,0.25,+0.26%,1,69
05/03/2023,97.045,97.045,97.045,97.045,0.095,+0.10%,4,68
05/02/2023,96.95,96.95,96.95,96.95,0.205,+0.21%,21,68
05/01/2023,96.745,96.745,96.745,96.745,-0.095,-0.10%,0,48
04/28/2023,96.84,96.84,96.84,96.84,0.025,+0.03%,0,48
04/27/2023,96.815,96.815,96.815,96.815,-0.19,-0.20%,0,48
04/26/2023,97.005,97.005,97.005,97.005,-0.035,-0.04%,1,48
04/25/2023,97.04,97.04,97.04,97.04,0.28,+0.29%,0,47
04/24/2023,96.76,96.76,96.76,96.76,0.055,+0.06%,0,47
04/21/2023,96.705,96.705,96.705,96.705,-0.005,-0.01%,0,47
04/20/2023,96.71,96.71,96.71,96.71,0.135,+0.14%,0,47
04/19/2023,96.575,96.575,96.575,96.575,-0.035,-0.04%,0,47
04/18/2023,96.61,96.61,96.61,96.61,-0.01,-0.01%,0,47
04/17/2023,96.62,96.62,96.62,96.62,-0.115,-0.12%,0,47
04/14/2023,96.735,96.735,96.735,96.735,-0.15,-0.15%,0,47
04/13/2023,96.885,96.885,96.885,96.885,0.005,+0.01%,0,47
04/12/2023,96.88,96.88,96.88,96.88,0.085,+0.09%,0,47
04/11/2023,96.795,96.895,96.795,96.795,-0.05,-0.05%,0,47
04/10/2023,96.845,96.915,96.845,96.845,-0.03,-0.03%,0,47
04/07/2023,96.875,96.875,96.875,96.875,-0.19,-0.20%,0,47
04/06/2023,97.065,97.065,97.065,97.065,-0.105,-0.11%,0,47
04/05/2023,97.17,97.17,97.17,97.17,0.095,+0.10%,2,47
04/04/2023,97.075,97.075,97.075,97.075,0.2,+0.21%,0,47
04/03/2023,96.875,96.875,96.875,96.875,0.165,+0.17%,6,47
03/31/2023,96.71,96.735,96.71,96.71,0.055,+0.06%,0,41
03/30/2023,96.655,96.655,96.655,96.655,-0.035,-0.04%,0,41
03/29/2023,96.69,96.74,96.69,96.69,-0.03,-0.03%,0,41
03/28/2023,96.72,96.72,96.72,96.72,-0.14,-0.14%,0,41
03/27/2023,96.86,96.86,96.86,96.86,-0.265,-0.27%,80,41
03/24/2023,97.125,97.125,97.125,97.125,-0.065,-0.07%,0,5
03/23/2023,97.19,97.19,97.19,97.19,0.225,+0.23%,0,5
03/22/2023,96.965,96.965,96.965,96.965,0.275,+0.28%,0,5
03/21/2023,96.69,96.69,96.69,96.69,-0.28,-0.29%,0,5
03/20/2023,96.97,96.97,96.97,96.97,-0.075,-0.08%,0,5
03/17/2023,97.045,97.045,97.045,97.045,0.33,+0.34%,0,5
03/16/2023,96.715,96.715,96.715,96.715,-0.09,-0.09%,0,5
03/15/2023,96.805,96.805,96.805,96.805,0.21,+0.22%,0,5
