Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
05/15/2024,94.755,94.78,94.745,94.755,0.01,+0.01%,163844,259539
05/14/2024,94.74,94.755,94.725,94.745,0,0.00%,102520,241378
05/13/2024,94.75,94.75,94.74,94.745,0,0.00%,51612,224589
05/10/2024,94.765,94.765,94.745,94.745,-0.02,-0.02%,47778,229960
05/09/2024,94.76,94.77,94.755,94.765,0.01,+0.01%,50794,233697
05/08/2024,94.755,94.765,94.75,94.755,0,0.00%,31179,225959
05/07/2024,94.76,94.765,94.75,94.755,-0.005,-0.01%,56645,223502
05/06/2024,94.775,94.78,94.76,94.76,-0.01,-0.01%,53066,218556
05/03/2024,94.765,94.815,94.76,94.77,0.01,+0.01%,104436,216525
05/02/2024,94.74,94.765,94.735,94.76,0.015,+0.02%,97088,198667
05/01/2024,94.73,94.75,94.715,94.745,0.015,+0.02%,106377,187811
04/30/2024,94.755,94.76,94.72,94.73,-0.02,-0.02%,85631,190226
04/29/2024,94.75,94.76,94.75,94.75,-0.005,-0.01%,31793,189911
04/26/2024,94.755,94.785,94.745,94.755,-0.005,-0.01%,54678,186917
04/25/2024,94.795,94.805,94.75,94.76,-0.035,-0.04%,69653,190504
04/24/2024,94.8,94.805,94.78,94.795,-0.01,-0.01%,38055,181466
04/23/2024,94.79,94.815,94.775,94.805,0.015,+0.02%,74760,179588
04/22/2024,94.79,94.795,94.78,94.79,-0.005,-0.01%,18582,177942
04/19/2024,94.79,94.835,94.785,94.795,0.01,+0.01%,34730,175404
04/18/2024,94.8,94.805,94.78,94.785,-0.015,-0.02%,29410,175367
04/17/2024,94.79,94.805,94.78,94.8,0,0.00%,33010,172060
04/16/2024,94.82,94.82,94.78,94.8,-0.015,-0.02%,44720,171278
04/15/2024,94.85,94.85,94.79,94.815,-0.03,-0.03%,85853,174120
04/12/2024,94.815,94.855,94.815,94.845,0.035,+0.04%,64192,172971
04/11/2024,94.795,94.83,94.775,94.81,0.02,+0.02%,76408,173818
04/10/2024,94.915,94.925,94.77,94.79,-0.13,-0.14%,158191,178606
04/09/2024,94.89,94.925,94.89,94.92,0.025,+0.03%,33922,170425
04/08/2024,94.9,94.905,94.89,94.895,-0.02,-0.02%,40463,171442
04/05/2024,94.97,94.97,94.905,94.915,-0.05,-0.05%,56817,174686
04/04/2024,94.935,94.985,94.93,94.965,0.04,+0.04%,38597,176139
04/03/2024,94.925,94.935,94.9,94.925,0,0.00%,88999,173968
04/02/2024,94.905,94.925,94.9,94.925,0.025,+0.03%,34098,158549
04/01/2024,94.945,94.955,94.885,94.9,-0.04,-0.04%,35010,159088
03/28/2024,94.97,94.975,94.93,94.94,-0.035,-0.04%,29562,157282
03/27/2024,94.975,94.98,94.97,94.975,0,0.00%,27015,158199
03/26/2024,94.98,94.98,94.965,94.975,0,0.00%,26327,162753
03/25/2024,95.01,95.01,94.975,94.975,-0.03,-0.03%,8937,156962
03/22/2024,94.975,95.015,94.975,95.005,0.02,+0.02%,22572,156176
03/21/2024,95.005,95.015,94.975,94.985,-0.015,-0.02%,30448,155534
03/20/2024,94.94,95.005,94.93,95,0.07,+0.07%,82888,156550
03/19/2024,94.92,94.94,94.92,94.93,0.01,+0.01%,34691,153881
03/18/2024,94.93,94.94,94.905,94.92,-0.02,-0.02%,37660,158049
03/15/2024,94.955,94.96,94.925,94.94,-0.015,-0.02%,31151,152844
03/14/2024,94.975,94.985,94.95,94.955,-0.03,-0.03%,42142,149443
03/13/2024,95.005,95.005,94.975,94.985,-0.02,-0.02%,24347,142784
03/12/2024,95.035,95.04,94.96,95.005,-0.035,-0.04%,60794,138799
03/11/2024,95.06,95.065,95.035,95.04,-0.025,-0.03%,13951,128285
03/08/2024,95.075,95.13,95.025,95.065,0.005,+0.01%,49936,129260
03/07/2024,95.025,95.07,95.02,95.06,0.03,+0.03%,33039,128500
03/06/2024,95.03,95.06,95.02,95.03,-0.005,-0.01%,28006,129862
03/05/2024,95,95.055,95,95.035,0.03,+0.03%,31016,129489
03/04/2024,95.065,95.07,95,95.005,-0.065,-0.07%,32658,127340
03/01/2024,95.02,95.085,95,95.07,0.07,+0.07%,50344,124480
02/29/2024,95.005,95.03,94.97,95,-0.005,-0.01%,32334,116935
02/28/2024,94.975,95.01,94.975,95.005,0.035,+0.04%,26827,117140
02/27/2024,94.98,95.01,94.97,94.97,-0.005,-0.01%,15023,115250
02/26/2024,95.005,95.03,94.97,94.975,-0.04,-0.04%,16992,115603
02/23/2024,95.01,95.03,94.98,95.015,0,0.00%,26468,121147
02/22/2024,95.045,95.06,95.005,95.015,-0.045,-0.05%,28142,122821
02/21/2024,95.09,95.11,95.045,95.06,-0.03,-0.03%,20859,119840
02/20/2024,95.075,95.12,95.06,95.09,0.02,+0.02%,13045,120919
02/16/2024,95.115,95.115,94.99,95.07,-0.055,-0.06%,29642,121593
02/15/2024,95.125,95.175,95.1,95.125,0.005,+0.01%,17909,120894
02/14/2024,95.065,95.14,95.06,95.12,0.05,+0.05%,32059,120031
02/13/2024,95.245,95.29,95.06,95.07,-0.18,-0.19%,36794,120982
02/12/2024,95.255,95.27,95.235,95.25,0,0.00%,7967,118917
02/09/2024,95.29,95.315,95.245,95.25,-0.04,-0.04%,20901,118846
02/08/2024,95.31,95.32,95.275,95.29,-0.03,-0.03%,9628,118744
02/07/2024,95.315,95.36,95.3,95.32,0,0.00%,27087,118151
02/06/2024,95.26,95.355,95.255,95.32,0.055,+0.06%,35258,121554
02/05/2024,95.325,95.325,95.24,95.265,-0.07,-0.07%,16136,119895
02/02/2024,95.545,95.545,95.285,95.335,-0.205,-0.21%,53701,118481
02/01/2024,95.54,95.605,95.485,95.54,-0.01,-0.01%,46895,113454
01/31/2024,95.43,95.63,95.425,95.55,0.135,+0.14%,63646,108586
01/30/2024,95.455,95.47,95.39,95.415,-0.045,-0.05%,27842,107908
01/29/2024,95.455,95.475,95.45,95.46,0.015,+0.02%,21573,104796
01/26/2024,95.505,95.515,95.44,95.445,-0.05,-0.05%,13713,99572
01/25/2024,95.415,95.505,95.405,95.495,0.07,+0.07%,21140,97773
01/24/2024,95.465,95.49,95.41,95.425,-0.015,-0.02%,20692,92412
01/23/2024,95.425,95.455,95.405,95.44,0,0.00%,16214,88638
01/22/2024,95.44,95.455,95.42,95.44,0.015,+0.02%,13894,87537
01/19/2024,95.505,95.515,95.41,95.425,-0.085,-0.09%,31221,85473
01/18/2024,95.495,95.545,95.465,95.51,0.02,+0.02%,30009,75567
01/17/2024,95.63,95.645,95.47,95.49,-0.14,-0.15%,69415,70881
01/16/2024,95.735,95.735,95.605,95.63,-0.13,-0.14%,66846,76907
01/12/2024,95.625,95.77,95.595,95.76,0.145,+0.15%,41835,62466
01/11/2024,95.53,95.64,95.475,95.615,0.095,+0.10%,23816,56732
01/10/2024,95.505,95.54,95.505,95.52,0.03,+0.03%,12911,55098
01/09/2024,95.495,95.505,95.47,95.49,-0.025,-0.03%,9144,56692
01/08/2024,95.51,95.56,95.46,95.515,0.015,+0.02%,15683,56492
01/05/2024,95.48,95.58,95.39,95.5,0.01,+0.01%,32406,54707
01/04/2024,95.545,95.57,95.48,95.49,-0.065,-0.07%,23190,58037
01/03/2024,95.595,95.595,95.53,95.555,-0.05,-0.05%,20931,60364
01/02/2024,95.67,95.67,95.59,95.605,-0.07,-0.07%,18010,62074
12/29/2023,95.655,95.675,95.615,95.675,0.025,+0.03%,14740,64357
12/28/2023,95.69,95.695,95.645,95.65,-0.04,-0.04%,5816,59311
12/27/2023,95.635,95.705,95.63,95.69,0.04,+0.04%,10740,57027
12/26/2023,95.705,95.71,95.625,95.65,-0.045,-0.05%,2950,53950
12/22/2023,95.66,95.725,95.65,95.695,0.035,+0.04%,4630,53446
12/21/2023,95.685,95.705,95.62,95.66,0.035,+0.04%,15360,52842
12/20/2023,95.555,95.69,95.555,95.625,0.075,+0.08%,10794,49535
12/19/2023,95.52,95.565,95.505,95.55,0.04,+0.04%,4791,49087
12/18/2023,95.5,95.555,95.5,95.51,0.005,+0.01%,5791,48782
12/15/2023,95.565,95.6,95.465,95.505,-0.07,-0.07%,29520,47380
12/14/2023,95.585,95.735,95.575,95.575,0.055,+0.06%,24692,41787
12/13/2023,95.27,95.6,95.265,95.52,0.255,+0.27%,25218,46546
12/12/2023,95.3,95.365,95.25,95.265,-0.015,-0.02%,26088,45783
12/11/2023,95.27,95.295,95.235,95.28,0,0.00%,7824,41962
12/08/2023,95.4,95.4,95.26,95.28,-0.135,-0.14%,14139,41630
12/07/2023,95.385,95.43,95.35,95.415,0.03,+0.03%,13309,37881
12/06/2023,95.42,95.425,95.375,95.385,-0.045,-0.05%,9775,36490
12/05/2023,95.395,95.455,95.385,95.43,0.06,+0.06%,6477,36317
12/04/2023,95.45,95.455,95.36,95.37,-0.075,-0.08%,8835,35623
12/01/2023,95.31,95.48,95.28,95.445,0.17,+0.18%,16361,34673
11/30/2023,95.32,95.345,95.25,95.275,-0.05,-0.05%,14267,36331
11/29/2023,95.2,95.345,95.2,95.325,0.135,+0.14%,13570,33220
11/28/2023,95.08,95.2,95.055,95.19,0.115,+0.12%,12591,33373
11/27/2023,95.045,95.095,95.035,95.075,0.025,+0.03%,4379,31115
11/24/2023,95.095,95.1,95.05,95.05,-0.045,-0.05%,3350,31237
11/22/2023,95.125,95.15,95.06,95.095,-0.03,-0.03%,7327,31686
11/21/2023,95.115,95.145,95.105,95.125,0.01,+0.01%,5096,31257
11/20/2023,95.13,95.15,95.105,95.115,-0.015,-0.02%,5114,31022
11/17/2023,95.185,95.215,95.125,95.13,-0.05,-0.05%,8110,31793
11/16/2023,95.13,95.215,95.13,95.18,0.06,+0.06%,6892,30807
11/15/2023,95.215,95.22,95.1,95.12,-0.1,-0.11%,10353,31616
11/14/2023,95,95.23,94.99,95.22,0.21,+0.22%,9408,29544
11/13/2023,94.97,95.015,94.97,95.01,0.025,+0.03%,3275,27834
11/10/2023,95.015,95.06,94.98,94.985,-0.02,-0.02%,5112,27550
11/09/2023,95.085,95.09,94.995,95.005,-0.075,-0.08%,9236,26559
11/08/2023,95.12,95.125,95.075,95.08,-0.04,-0.04%,3621,25600
11/07/2023,95.105,95.14,95.08,95.12,0.025,+0.03%,10176,25622
11/06/2023,95.185,95.185,95.095,95.095,-0.1,-0.11%,8943,23200
11/03/2023,95.04,95.225,95.03,95.195,0.14,+0.15%,8945,21865
11/02/2023,95.075,95.09,95.02,95.055,0.015,+0.02%,4522,21031
11/01/2023,94.93,95.09,94.93,95.04,0.1,+0.11%,7074,20507
10/31/2023,94.99,95.01,94.935,94.94,-0.06,-0.06%,3902,19626
10/30/2023,95.02,95.02,94.98,95,-0.025,-0.03%,1287,19567
10/27/2023,95,95.03,94.985,95.025,0.025,+0.03%,2917,19470
10/26/2023,94.94,95.02,94.915,95,0.07,+0.07%,3993,18939
10/25/2023,94.96,94.975,94.93,94.93,-0.035,-0.04%,4141,18967
10/24/2023,95.02,95.02,94.94,94.965,-0.03,-0.03%,3020,20185
10/23/2023,95,95.02,94.96,94.995,-0.005,-0.01%,5105,20549
10/20/2023,94.95,95.025,94.935,95,0.075,+0.08%,3177,18780
10/19/2023,94.87,94.95,94.835,94.925,0.065,+0.07%,5504,18525
10/18/2023,94.865,94.905,94.835,94.86,-0.01,-0.01%,2689,17925
10/17/2023,94.95,94.96,94.845,94.87,-0.09,-0.09%,4445,17720
10/16/2023,94.97,94.985,94.955,94.96,-0.02,-0.02%,2951,17115
10/13/2023,94.96,95.015,94.96,94.98,0.01,+0.01%,3198,15961
10/12/2023,95.035,95.045,94.925,94.97,-0.06,-0.06%,3629,16407
10/11/2023,95.065,95.085,95.015,95.03,-0.03,-0.03%,3585,16081
10/10/2023,95.09,95.1,95.01,95.06,-0.025,-0.03%,3370,16102
10/09/2023,94.995,95.105,94.975,95.085,0.14,+0.15%,1617,16324
10/06/2023,95.025,95.025,94.885,94.945,-0.07,-0.07%,5282,16495
10/05/2023,94.97,95.025,94.94,95.015,0.035,+0.04%,6283,15070
10/04/2023,94.865,94.98,94.865,94.98,0.115,+0.12%,4248,13429
10/03/2023,94.875,94.91,94.835,94.865,-0.005,-0.01%,4645,13585
10/02/2023,94.93,94.93,94.86,94.87,-0.055,-0.06%,2327,13477
09/29/2023,94.93,94.955,94.91,94.925,0.015,+0.02%,4391,13156
09/28/2023,94.85,94.925,94.835,94.91,0.07,+0.07%,4656,13483
09/27/2023,94.895,94.925,94.825,94.84,-0.055,-0.06%,3530,12567
09/26/2023,94.89,94.905,94.86,94.895,0.01,+0.01%,4653,12736
09/25/2023,94.9,94.915,94.875,94.885,0.005,+0.01%,3361,13427
09/22/2023,94.885,94.915,94.855,94.88,0.01,+0.01%,2825,13221
09/21/2023,94.81,94.9,94.8,94.87,0.005,+0.01%,7354,12927
09/20/2023,94.925,94.965,94.795,94.865,-0.04,-0.04%,8653,11594
09/19/2023,94.97,94.975,94.9,94.905,-0.05,-0.05%,4543,12367
09/18/2023,94.985,94.995,94.93,94.955,-0.03,-0.03%,4858,12536
09/15/2023,95.01,95.02,94.955,94.985,-0.03,-0.03%,2642,12573
09/14/2023,95.065,95.075,94.99,95.015,-0.03,-0.03%,3420,12811
09/13/2023,95.005,95.08,94.94,95.045,0.01,+0.01%,3993,12530
09/12/2023,95.06,95.065,95.01,95.035,-0.025,-0.03%,1892,12415
09/11/2023,95.055,95.075,95.05,95.06,-0.005,-0.01%,1154,12592
09/08/2023,95.105,95.14,95.06,95.065,-0.045,-0.05%,2048,12495
09/07/2023,95.045,95.12,95.015,95.11,0.075,+0.08%,1994,12215
09/06/2023,95.115,95.135,95.02,95.035,-0.06,-0.06%,2813,11999
09/05/2023,95.2,95.21,95.09,95.095,-0.135,-0.14%,3203,11635
09/01/2023,95.22,95.35,95.195,95.23,-0.005,-0.01%,5151,11469
08/31/2023,95.2,95.245,95.175,95.235,0.03,+0.03%,1614,11068
08/30/2023,95.165,95.25,95.13,95.205,0.025,+0.03%,1281,11067
08/29/2023,95.04,95.2,95.015,95.18,0.14,+0.15%,2309,11101
08/28/2023,95.01,95.05,94.995,95.04,-0.01,-0.01%,1777,10860
08/25/2023,95.11,95.115,95.01,95.05,-0.075,-0.08%,1918,10780
08/24/2023,95.19,95.2,95.115,95.125,-0.09,-0.09%,1415,10954
08/23/2023,95.115,95.245,95.115,95.215,0.09,+0.09%,3800,10966
08/22/2023,95.16,95.18,95.11,95.125,-0.055,-0.06%,2276,9688
08/21/2023,95.22,95.22,95.16,95.18,-0.06,-0.06%,967,9231
08/18/2023,95.245,95.275,95.23,95.24,0.025,+0.03%,984,9208
08/17/2023,95.195,95.25,95.16,95.215,0.02,+0.02%,1865,9171
08/16/2023,95.22,95.28,95.175,95.195,-0.025,-0.03%,1069,9048
08/15/2023,95.195,95.27,95.15,95.22,0.005,+0.01%,1915,9237
08/14/2023,95.295,95.31,95.2,95.215,-0.09,-0.09%,1184,9127
08/11/2023,95.365,95.4,95.28,95.305,-0.08,-0.08%,2479,8957
08/10/2023,95.385,95.48,95.35,95.385,-0.015,-0.02%,1894,8755
08/09/2023,95.46,95.465,95.385,95.4,-0.045,-0.05%,892,8834
08/08/2023,95.44,95.495,95.42,95.445,-0.005,-0.01%,1565,8917
08/07/2023,95.42,95.455,95.35,95.45,0.035,+0.04%,1893,8845
08/04/2023,95.305,95.455,95.245,95.415,0.1,+0.10%,1726,8260
08/03/2023,95.345,95.36,95.28,95.315,-0.015,-0.02%,1840,8200
08/02/2023,95.3,95.355,95.27,95.33,0.065,+0.07%,1644,7954
08/01/2023,95.295,95.32,95.25,95.265,-0.02,-0.02%,876,7580
07/31/2023,95.28,95.325,95.245,95.285,0.03,+0.03%,1112,7399
07/28/2023,95.29,95.33,95.245,95.255,0.04,+0.04%,1270,7280
07/27/2023,95.365,95.39,95.205,95.215,-0.155,-0.16%,1637,7251
07/26/2023,95.32,95.385,95.255,95.37,0.06,+0.06%,2148,6825
07/25/2023,95.335,95.355,95.27,95.31,-0.045,-0.05%,955,6096
07/24/2023,95.4,95.435,95.31,95.355,-0.045,-0.05%,536,6030
07/21/2023,95.43,95.44,95.37,95.4,-0.035,-0.04%,190,6007
07/20/2023,95.495,95.495,95.375,95.435,-0.1,-0.10%,953,6012
07/19/2023,95.56,95.605,95.495,95.535,-0.01,-0.01%,672,6332
07/18/2023,95.59,95.645,95.52,95.545,-0.03,-0.03%,868,6334
07/17/2023,95.56,95.6,95.525,95.575,0.01,+0.01%,553,6326
07/14/2023,95.695,95.71,95.53,95.565,-0.16,-0.17%,1537,6332
07/13/2023,95.57,95.745,95.57,95.725,0.17,+0.18%,1128,6013
07/12/2023,95.385,95.59,95.385,95.555,0.21,+0.22%,964,5897
07/11/2023,95.395,95.44,95.345,95.345,-0.035,-0.04%,1276,5897
07/10/2023,95.3,95.39,95.255,95.38,0.09,+0.09%,2498,5699
07/07/2023,95.2,95.355,95.175,95.29,0.09,+0.09%,792,4993
07/06/2023,95.255,95.275,95.045,95.2,-0.07,-0.07%,1298,4851
07/05/2023,95.29,95.36,95.265,95.27,-0.025,-0.03%,1203,4912
07/03/2023,95.315,95.4,95.245,95.295,-0.07,-0.07%,358,4451
06/30/2023,95.38,95.42,95.29,95.365,-0.01,-0.01%,1443,4444
06/29/2023,95.51,95.53,95.335,95.375,-0.18,-0.19%,856,4374
06/28/2023,95.535,95.58,95.535,95.555,0.045,+0.05%,321,4364
06/27/2023,95.61,95.635,95.5,95.51,-0.105,-0.11%,103,4334
06/26/2023,95.655,95.685,95.61,95.615,-0.005,-0.01%,224,4337
06/23/2023,95.605,95.67,95.54,95.62,0.075,+0.08%,557,4368
06/22/2023,95.57,95.675,95.525,95.545,-0.12,-0.13%,252,4302
06/21/2023,95.685,95.7,95.62,95.665,-0.005,-0.01%,445,4281
06/20/2023,95.605,95.705,95.585,95.67,0.02,+0.02%,552,4206
06/16/2023,95.675,95.675,95.555,95.65,-0.09,-0.09%,188,4135
06/15/2023,95.705,95.79,95.6,95.74,0.06,+0.06%,652,4143
06/14/2023,95.785,95.825,95.585,95.68,-0.025,-0.03%,1082,4288
06/13/2023,95.975,95.98,95.705,95.705,-0.175,-0.18%,336,3619
06/12/2023,95.82,95.915,95.805,95.88,0.025,+0.03%,429,3634
06/09/2023,95.96,95.965,95.85,95.855,-0.125,-0.13%,250,3635
06/08/2023,95.915,96.04,95.9,95.98,0.025,+0.03%,414,3635
06/07/2023,96.07,96.075,95.89,95.955,-0.09,-0.09%,128,3635
06/06/2023,96.045,96.17,96.04,96.045,-0.08,-0.08%,54,3625
06/05/2023,96.015,96.16,95.98,96.125,0.055,+0.06%,152,3628
06/02/2023,96.295,96.305,96.06,96.07,-0.225,-0.23%,281,3608
06/01/2023,96.24,96.3,96.135,96.295,0.09,+0.09%,736,3652
05/31/2023,96.185,96.235,96.175,96.205,0.11,+0.11%,158,3049
05/30/2023,96.03,96.135,95.895,96.095,0.15,+0.16%,417,3025
05/26/2023,95.98,96.075,95.9,95.945,-0.125,-0.13%,68,2791
05/25/2023,96.18,96.18,96.07,96.07,-0.2,-0.21%,286,2797
05/24/2023,96.27,96.355,96.27,96.27,-0.06,-0.06%,85,2711
05/23/2023,96.33,96.345,96.33,96.33,-0.01,-0.01%,227,2706
05/22/2023,96.43,96.43,96.34,96.34,-0.04,-0.04%,103,2649
05/19/2023,96.38,96.505,96.315,96.38,-0.035,-0.04%,575,2649
05/18/2023,96.555,96.6,96.405,96.415,-0.17,-0.18%,248,2212
05/17/2023,96.585,96.7,96.575,96.585,-0.1,-0.10%,56,2223
05/16/2023,96.725,96.81,96.64,96.685,-0.08,-0.08%,40,2228
05/15/2023,96.765,96.805,96.74,96.765,-0.005,-0.01%,20,2235
05/12/2023,96.875,96.9,96.77,96.77,-0.11,-0.11%,147,2235
05/11/2023,96.965,97.005,96.85,96.88,-0.01,-0.01%,107,2316
05/10/2023,96.7,96.925,96.7,96.89,0.16,+0.17%,40,2294
05/09/2023,96.73,96.77,96.695,96.73,0.01,+0.01%,131,2283
05/08/2023,96.72,96.72,96.72,96.72,-0.105,-0.11%,91,2213
05/05/2023,96.825,96.825,96.8,96.825,-0.25,-0.26%,7,2213
05/04/2023,97.06,97.135,97.06,97.075,0.29,+0.30%,327,2213
05/03/2023,96.8,96.895,96.785,96.785,0.08,+0.08%,458,2289
05/02/2023,96.605,96.78,96.605,96.705,0.195,+0.20%,79,2554
05/01/2023,96.52,96.525,96.51,96.51,-0.095,-0.10%,63,2501
04/28/2023,96.655,96.67,96.59,96.605,0.025,+0.03%,69,2517
04/27/2023,96.58,96.58,96.58,96.58,-0.19,-0.20%,23,2532
04/26/2023,96.78,96.8,96.77,96.77,-0.035,-0.04%,43,2526
04/25/2023,96.805,96.805,96.805,96.805,0.295,+0.31%,101,2508
04/24/2023,96.495,96.51,96.495,96.51,0.055,+0.06%,19,2422
04/21/2023,96.455,96.455,96.455,96.455,-0.005,-0.01%,31,2419
04/20/2023,96.335,96.46,96.335,96.46,0.135,+0.14%,5,2442
04/19/2023,96.34,96.34,96.325,96.325,-0.09,-0.09%,30,2442
04/18/2023,96.415,96.415,96.415,96.415,-0.01,-0.01%,17,2464
04/17/2023,96.425,96.425,96.425,96.425,-0.115,-0.12%,51,2461
04/14/2023,96.54,96.54,96.54,96.54,-0.15,-0.16%,43,2499
04/13/2023,96.705,96.705,96.68,96.69,0.005,+0.01%,75,2511
04/12/2023,96.685,96.685,96.685,96.685,0.085,+0.09%,48,2582
04/11/2023,96.59,96.6,96.59,96.6,-0.05,-0.05%,49,2610
04/10/2023,96.65,96.65,96.65,96.65,-0.03,-0.03%,8,2641
04/07/2023,96.68,96.68,96.68,96.68,-0.19,-0.20%,301,2649
04/06/2023,96.975,96.98,96.87,96.87,-0.105,-0.11%,544,2387
04/05/2023,96.98,97.035,96.975,96.975,0.095,+0.10%,152,2105
04/04/2023,96.88,96.885,96.88,96.88,0.2,+0.21%,757,2077
04/03/2023,96.68,96.68,96.68,96.68,0.14,+0.15%,56,1419
03/31/2023,96.54,96.54,96.54,96.54,0.05,+0.05%,301,1397
03/30/2023,96.49,96.49,96.49,96.49,-0.035,-0.04%,9,1372
03/29/2023,96.57,96.57,96.525,96.525,-0.05,-0.05%,1,1369
03/28/2023,96.575,96.575,96.575,96.575,-0.11,-0.11%,9,1369
03/27/2023,96.685,96.685,96.685,96.685,-0.265,-0.27%,108,1376
03/24/2023,96.95,96.95,96.95,96.95,-0.005,-0.01%,398,1369
03/23/2023,96.955,96.955,96.955,96.955,0.225,+0.23%,394,1413
03/22/2023,96.4,96.73,96.395,96.73,0.275,+0.29%,527,1381
03/21/2023,96.455,96.455,96.455,96.455,-0.28,-0.29%,163,1169
